Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)
Матрица положения дальномера Rf_L:
   0.000  -1.000   0.000  -120.0
   1.000   0.000   0.000   241.0
   0.000   0.000   1.000   229.5
       0       0       0       1

Выходная информация: положение робота, данные дальномера об объекте

          Time   X_rob   Y_rob  Ang_rob    Rf_L
  чч:мм:сс.ссс      мм      мм     град      мм
  10:58:40.984   488.7     0.9      0.0  1010.0
  10:58:41.015   490.9     0.9      0.0  1010.0
  10:58:46.625   763.1     0.8      0.0   960.0
  10:58:46.656   765.4     0.8      0.0   910.0
  10:58:46.687   767.7     0.8      0.0   910.0
  10:58:46.734   770.2     0.8      0.0   670.0
  10:58:46.781   772.5     0.8      0.0   610.0
  10:58:46.828   774.7     0.8      0.0   610.0
  10:58:46.859   774.7     0.8      0.0   570.0
  10:58:46.906   777.1     0.8      0.0   570.0
  10:58:46.953   779.4     0.8      0.0   570.0
  10:58:46.984   781.9     0.8      0.0   570.0
  10:58:47.046   784.2     0.8      0.0   570.0
  10:58:47.078   786.6     0.8      0.0   570.0
  10:58:47.125   788.8     0.8      0.0   570.0
  10:58:47.156   791.2     0.8      0.0   560.0
  10:58:47.203   793.5     0.8      0.0   570.0
  10:58:47.250   793.5     0.8      0.0   570.0
  10:58:47.296   796.2     0.8      0.0   570.0
  10:58:47.328   798.1     0.8      0.0   570.0
  10:58:47.375   800.4     0.7      0.0   570.0
  10:58:47.421   802.9     0.7      0.0   570.0
  10:58:47.468   805.1     0.7      0.0   570.0
  10:58:47.515   807.4     0.7      0.0   570.0
  10:58:47.562   809.8     0.7      0.0   560.0
  10:58:47.593   812.3     0.7      0.0   560.0
  10:58:47.625   812.3     0.7      0.0   560.0
  10:58:47.671   814.5     0.7      0.0   560.0
  10:58:47.718   816.8     0.7      0.0   560.0
  10:58:47.765   819.3     0.7      0.0   560.0
  10:58:47.812   821.6     0.7      0.0   550.0
  10:58:47.859   823.9     0.7      0.0   550.0
  10:58:47.890   826.3     0.7      0.0   550.0
  10:58:47.937   828.6     0.7      0.0   550.0
  10:58:47.984   831.0     0.7      0.0   550.0
  10:58:48.015   833.3     0.7      0.0   550.0
  10:58:48.062   833.3     0.7      0.0   550.0
  10:58:48.109   835.5     0.7      0.0   550.0
  10:58:48.156   838.0     0.7      0.0   550.0
  10:58:48.187   840.3     0.7      0.0   550.0
  10:58:48.234   842.6     0.7      0.0   550.0
  10:58:48.281   844.9     0.7      0.0   550.0
  10:58:48.312   847.2     0.7      0.0   550.0
  10:58:48.343   847.2     0.7      0.0   550.0
  10:58:48.390   849.7     0.7      0.0   550.0
  10:58:48.437   852.0     0.7      0.0   540.0
  10:58:48.468   854.3     0.7      0.0   540.0
  10:58:48.515   856.6     0.7      0.0   540.0
  10:58:48.562   859.0     0.7      0.0   540.0
  10:58:48.609   861.4     0.7      0.0   540.0
  10:58:48.640   863.6     0.7      0.0   540.0
  10:58:48.687   866.1     0.7      0.0   540.0
  10:58:48.734   866.1     0.7      0.0   540.0
  10:58:48.781   868.4     0.7      0.0   540.0
  10:58:48.812   870.8     0.7      0.0   540.0
  10:58:48.859   873.1     0.7      0.0   540.0
  10:58:48.906   875.3     0.7      0.0   530.0
  10:58:48.953   877.7     0.7      0.0   530.0
  10:58:48.984   880.1     0.7      0.0   530.0
  10:58:49.031   882.3     0.7      0.0   530.0
  10:58:49.078   884.8     0.7      0.0   530.0
  10:58:49.125   887.1     0.7      0.0   530.0
  10:58:49.156   887.1     0.7      0.0   520.0
  10:58:49.203   889.5     0.7      0.0   520.0
  10:58:49.250   891.7     0.7      0.0   520.0
  10:58:49.296   894.1     0.7      0.0   520.0
  10:58:49.328   896.5     0.7      0.0   520.0
  10:58:49.375   898.8     0.7      0.0   520.0
  10:58:49.421   901.0     0.7      0.0   520.0
  10:58:49.468   903.4     0.7      0.0   520.0
  10:58:49.515   905.7     0.7      0.0   520.0
  10:58:49.546   905.7     0.7      0.0   520.0
  10:58:49.593   908.1     0.7      0.0   510.0
  10:58:49.640   910.4     0.7      0.0   510.0
  10:58:49.671   912.8     0.7      0.0   520.0
  10:58:49.718   915.1     0.7      0.0   510.0
  10:58:49.765   917.5     0.7      0.0   510.0
  10:58:49.812   919.8     0.7      0.0   510.0
  10:58:49.843   922.1     0.7      0.0   510.0
  10:58:49.906   924.5     0.7      0.0   510.0
  10:58:49.937   926.7     0.7      0.0   510.0
  10:58:49.984   926.7     0.7      0.0   510.0
  10:58:50.015   929.1     0.7      0.0   510.0
  10:58:50.062   931.5     0.7      0.0   510.0
  10:58:50.109   933.8     0.7      0.0   500.0
  10:58:50.140   936.2     0.7      0.0   500.0
  10:58:50.187   938.5     0.7      0.0   500.0
  10:58:50.234   940.9     0.7      0.0   500.0
  10:58:50.265   943.3     0.7      0.0   500.0
  10:58:50.312   943.3     0.7      0.0   500.0
  10:58:50.343   945.7     0.7      0.0   500.0
  10:58:50.390   947.8     0.7      0.0   500.0
  10:58:50.421   950.2     0.7      0.0   500.0
  10:58:50.468   952.6     0.7      0.0   490.0
  10:58:50.515   952.6     0.7      0.0   490.0
  10:58:50.562   955.6     0.7      0.0   490.0
  10:58:50.593   958.0     0.7      0.0   490.0
  10:58:50.640   960.3     0.7      0.0   490.0
  10:58:50.703   962.7     0.7      0.0   490.0
  10:58:50.734   965.4     0.7      0.0   490.0
  10:58:50.765   967.3     0.7      0.0   490.0
  10:58:50.812   969.7     0.7      0.0   490.0
  10:58:50.859   969.7     0.7      0.0   490.0
  10:58:50.890   972.0     0.7      0.0   490.0
  10:58:50.937   974.5     0.7      0.0   490.0
  10:58:50.984   976.7     0.7      0.0   490.0
  10:58:51.031   979.1     0.7      0.0   490.0
  10:58:51.078   981.3     0.7      0.0   480.0
  10:58:51.125   983.8     0.7      0.0   480.0
  10:58:51.156   986.1     0.7      0.0   480.0
  10:58:51.203   988.4     0.7      0.0   480.0
  10:58:51.250   990.7     0.7      0.0   480.0
  10:58:51.281   990.7     0.7      0.0   480.0
  10:58:51.328   993.1     0.7      0.0   470.0
  10:58:51.375   995.4     0.7      0.0   470.0
  10:58:51.421   997.7     0.6      0.0   470.0
  10:58:51.468  1000.1     0.6      0.0   480.0
  10:58:51.500  1002.5     0.6      0.0   480.0
  10:58:51.546  1004.7     0.6      0.0   490.0
  10:58:51.593  1007.1     0.6      0.0   490.0
  10:58:51.640  1009.6     0.6      0.0   490.0
  10:58:51.671  1011.9     0.6      0.0   490.0
  10:58:51.718  1011.9     0.6      0.0   490.0
  10:58:51.765  1014.3     0.6      0.0   490.0
  10:58:51.812  1016.5     0.6      0.0   490.0
  10:58:51.859  1019.0     0.6      0.0   500.0
  10:58:51.890  1021.1     0.6      0.0   500.0
  10:58:51.937  1023.4     0.6      0.0   500.0
  10:58:51.984  1025.9     0.6      0.0   500.0
  10:58:52.015  1028.1     0.6      0.0   500.0
  10:58:52.062  1030.4     0.6      0.0   510.0
  10:58:52.109  1032.8     0.6      0.0   520.0
  10:58:52.156  1032.8     0.6      0.0   520.0
  10:58:52.187  1035.3     0.6      0.0   530.0
  10:58:52.218  1037.6     0.6      0.0   520.0
  10:58:52.265  1039.9     0.6      0.0   520.0
  10:58:52.312  1042.3     0.6      0.0   540.0
  10:58:52.359  1044.6     0.6      0.0   540.0
  10:58:52.406  1046.9     0.6      0.0   540.0
  10:58:52.437  1049.1     0.6      0.0   550.0
  10:58:52.484  1049.1     0.6      0.0   560.0
  10:58:52.531  1051.7     0.6      0.0   540.0
  10:58:52.562  1053.9     0.6      0.0   560.0
  10:58:52.609  1056.2     0.6      0.0   560.0
  10:58:52.656  1058.6     0.6      0.0   560.0
  10:58:52.687  1060.9     0.6      0.0   560.0
  10:58:52.734  1063.3     0.6      0.0   560.0
  10:58:52.781  1065.7     0.6      0.0   560.0
  10:58:52.828  1065.7     0.6      0.0   560.0
  10:58:52.859  1068.0     0.6      0.0   560.0
  10:58:52.906  1070.2     0.6      0.0   560.0
  10:58:52.953  1072.6     0.6      0.0   560.0
  10:58:53.000  1075.1     0.6      0.0   570.0
  10:58:53.031  1077.3     0.6      0.0   570.0
  10:58:53.078  1079.6     0.6      0.0   570.0
  10:58:53.125  1082.0     0.6      0.0   570.0
  10:58:53.171  1084.4     0.6      0.0   570.0
  10:58:53.203  1086.7     0.6      0.0   570.0
