Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: по часовой стрелке
Скорость движения: 50.0 мм/с
Рабочий дальномер: правый (Rf_R)
Матрица положения дальномера Rf_R:
   0.000   1.000   0.000   -65.0
  -1.000   0.000   0.000  -223.0
   0.000   0.000   1.000   265.5
       0       0       0       1

Выходная информация: положение робота, данные дальномера об объекте

          Time   X_rob   Y_rob  Ang_rob    Rf_R
  11:29:37.968    -4.0   859.7     89.8   520.0
  11:29:38.000    -4.0   861.9     89.8   510.0
  11:29:38.046    -4.0   861.9     89.8   510.0
  11:29:38.093    -4.0   864.9     89.8   510.0
  11:29:38.140    -4.0   867.4     89.8   510.0
  11:29:38.171    -4.0   869.7     89.8   510.0
  11:29:38.218    -3.9   872.0     89.8   510.0
  11:29:38.265    -3.9   874.6     89.8   510.0
  11:29:38.312    -3.9   876.8     89.8   510.0
  11:29:38.359    -3.9   879.1     89.8   510.0
  11:29:38.390    -3.9   881.5     89.8   500.0
  11:29:38.437    -3.9   881.5     89.8   500.0
  11:29:38.484    -3.9   883.8     89.8   510.0
  11:29:38.531    -3.9   886.2     89.8   500.0
  11:29:38.562    -3.9   888.5     89.8   500.0
  11:29:38.609    -3.9   890.8     89.8   500.0
  11:29:38.656    -3.9   893.2     89.8   500.0
  11:29:38.703    -3.9   895.5     89.8   500.0
  11:29:38.734    -3.9   897.9     89.8   500.0
  11:29:38.781    -3.8   900.2     89.8   500.0
  11:29:38.828    -3.8   902.5     89.8   500.0
  11:29:38.875    -3.8   902.5     89.8   500.0
  11:29:38.906    -3.8   904.8     89.8   500.0
  11:29:38.953    -3.8   907.3     89.8   490.0
  11:29:39.000    -3.8   909.6     89.8   490.0
  11:29:39.046    -3.8   911.9     89.8   500.0
  11:29:39.078    -3.8   914.2     89.8   490.0
  11:29:39.125    -3.8   916.6     89.8   490.0
  11:29:39.171    -3.8   918.9     89.8   490.0
  11:29:39.203    -3.8   918.9     89.8   490.0
  11:29:39.250    -3.8   921.3     89.8   490.0
  11:29:39.296    -3.8   923.6     89.8   490.0
  11:29:39.343    -3.8   926.0     89.8   490.0
  11:29:39.375    -3.8   928.2     89.8   500.0
  11:29:39.421    -3.7   930.6     89.8   490.0
  11:29:39.468    -3.7   932.9     89.8   490.0
  11:29:39.515    -3.7   935.3     89.8   490.0
  11:29:39.546    -3.7   937.6     89.8   490.0
  11:29:39.593    -3.7   939.9     89.8   490.0
  11:29:39.640    -3.7   942.3     89.8   490.0
  11:29:39.687    -3.7   942.3     89.8   490.0
  11:29:39.734    -3.7   944.6     89.8   480.0
  11:29:39.765    -3.7   947.0     89.8   490.0
  11:29:39.812    -3.7   949.3     89.8   480.0
  11:29:39.859    -3.7   951.6     89.8   480.0
  11:29:39.906    -3.7   954.0     89.8   490.0
  11:29:39.937    -3.7   956.4     89.8   490.0
  11:29:39.984    -3.6   958.8     89.8   480.0
  11:29:40.031    -3.6   961.0     89.8   490.0
  11:29:40.078    -3.6   963.5     89.8   480.0
  11:29:40.125    -3.6   963.5     89.8   480.0
  11:29:40.156    -3.6   965.6     89.8   480.0
  11:29:40.203    -3.6   968.0     89.8   480.0
  11:29:40.250    -3.6   970.4     89.8   480.0
  11:29:40.296    -3.6   972.6     89.8   480.0
  11:29:40.328    -3.6   975.0     89.8   480.0
  11:29:40.359    -3.6   975.0     89.8   480.0
  11:29:40.406    -3.6   977.3     89.8   480.0
  11:29:40.437    -3.6   979.7     89.8   480.0
  11:29:40.484    -3.6   982.3     89.8   480.0
  11:29:40.531    -3.6   984.4     89.8   480.0
  11:29:40.578    -3.6   986.8     89.8   480.0
  11:29:40.609    -3.5   989.0     89.8   480.0
  11:29:40.656    -3.5   991.4     89.8   480.0
  11:29:40.718    -3.5   993.7     89.8   480.0
  11:29:40.750    -3.5   993.7     89.8   480.0
  11:29:40.781    -3.5   996.9     89.8   480.0
  11:29:40.828    -3.5   999.2     89.8   480.0
  11:29:40.875    -3.5  1001.6     89.8   480.0
  11:29:40.906    -3.5  1001.6     89.8   480.0
  11:29:40.953    -3.5  1004.6     89.8   470.0
  11:29:41.000    -3.5  1007.0     89.8   470.0
  11:29:41.031    -3.5  1009.3     89.8   470.0
  11:29:41.078    -3.5  1011.7     89.8   470.0
  11:29:41.125    -3.5  1014.0     89.8   470.0
  11:29:41.156    -3.4  1016.3     89.8   470.0
  11:29:41.203    -3.4  1018.7     89.8   470.0
  11:29:41.250    -3.4  1021.0     89.8   470.0
  11:29:41.312    -3.4  1023.4     89.8   470.0
  11:29:41.343    -3.4  1023.4     89.8   470.0
  11:29:41.390    -3.4  1025.7     89.8   460.0
  11:29:41.421    -3.4  1028.0     89.8   470.0
  11:29:41.468    -3.4  1030.4     89.8   460.0
  11:29:41.515    -3.4  1032.7     89.8   460.0
  11:29:41.562    -3.4  1035.1     89.8   460.0
  11:29:41.593    -3.4  1037.4     89.8   460.0
  11:29:41.640    -3.4  1039.7     89.8   460.0
  11:29:41.687    -3.4  1042.2     89.8   460.0
  11:29:41.734    -3.4  1042.2     89.8   460.0
  11:29:41.765    -3.4  1044.4     89.8   460.0
  11:29:41.812    -3.3  1046.7     89.8   460.0
  11:29:41.859    -3.3  1049.0     89.8   460.0
  11:29:41.921    -3.3  1051.4     89.8   460.0
  11:29:41.968    -3.3  1054.5     89.8   460.0
  11:29:42.015    -3.3  1056.9     89.8   460.0
  11:29:42.046    -3.3  1059.3     89.8   460.0
  11:29:42.125    -3.3  1061.7     89.8   460.0
  11:29:42.140    -3.3  1064.1     89.8   460.0
  11:29:42.187    -3.3  1066.3     89.8   460.0
  11:29:42.218    -3.3  1066.3     89.8   460.0
  11:29:42.265    -3.3  1068.5     89.8   460.0
  11:29:42.312    -3.3  1070.9     89.8   450.0
  11:29:42.359    -3.3  1073.3     89.8   450.0
  11:29:42.406    -3.2  1075.6     89.8   450.0
  11:29:42.437    -3.2  1078.0     89.8   450.0
  11:29:42.484    -3.2  1080.3     89.8   450.0
  11:29:42.531    -3.2  1082.8     89.8   450.0
  11:29:42.578    -3.2  1085.0     89.8   450.0
  11:29:42.609    -3.2  1087.3     89.8   450.0
  11:29:42.656    -3.2  1089.7     89.8   450.0
  11:29:42.703    -3.2  1089.7     89.8   440.0
  11:29:42.750    -3.2  1092.0     89.8   440.0
  11:29:42.796    -3.2  1095.1     89.8   450.0
  11:29:42.828    -3.2  1097.4     89.8   440.0
  11:29:42.875    -3.2  1099.8     89.8   440.0
  11:29:42.921    -3.2  1102.1     89.8   450.0
  11:29:42.968    -3.1  1104.4     89.8   440.0
  11:29:43.000    -3.1  1104.4     89.8   440.0
  11:29:43.046    -3.1  1106.9     89.8   440.0
  11:29:43.093    -3.1  1109.2     89.8   440.0
  11:29:43.140    -3.1  1111.5     89.8   440.0
  11:29:43.171    -3.1  1113.8     89.8   440.0
  11:29:43.218    -3.1  1116.2     89.8   440.0
  11:29:43.250    -3.1  1118.5     89.8   440.0
  11:29:43.296    -3.1  1118.5     89.8   440.0
  11:29:43.343    -3.1  1120.8     89.8   440.0
  11:29:43.375    -3.1  1123.1     89.8   440.0
  11:29:43.421    -3.1  1125.5     89.8   440.0
  11:29:43.453    -3.1  1128.0     89.8   430.0
  11:29:43.500    -3.1  1130.1     89.8   430.0
  11:29:43.546    -3.0  1132.9     89.8   430.0
  11:29:43.593    -3.0  1134.9     89.8   430.0
  11:29:43.625    -3.0  1137.2     89.8   430.0
  11:29:43.671    -3.0  1137.2     89.8   430.0
  11:29:43.718    -3.0  1139.5     89.8   430.0
  11:29:43.765    -3.0  1141.9     89.8   430.0
  11:29:43.796    -3.0  1144.3     89.8   430.0
  11:29:43.843    -3.0  1146.6     89.8   430.0
  11:29:43.890    -3.0  1148.9     89.8   430.0
  11:29:43.937    -3.0  1151.3     89.8   430.0
  11:29:43.968    -3.0  1153.6     89.8   430.0
  11:29:44.015    -3.0  1155.9     89.8   430.0
  11:29:44.062    -3.0  1155.9     89.8   430.0
  11:29:44.109    -3.0  1158.2     89.8   430.0
  11:29:44.140    -2.9  1160.6     89.8   430.0
  11:29:44.187    -2.9  1163.2     89.8   430.0
  11:29:44.234    -2.9  1165.3     89.8   430.0
  11:29:44.281    -2.9  1167.6     89.8   430.0
  11:29:44.328    -2.9  1170.0     89.8   430.0
  11:29:44.359    -2.9  1172.3     89.8   430.0
  11:29:44.406    -2.9  1174.7     89.8   430.0
  11:29:44.453    -2.9  1177.1     89.8   420.0
  11:29:44.500    -2.9  1179.3     89.8   420.0
  11:29:44.531    -2.9  1179.3     89.8   420.0
  11:29:44.578    -2.9  1181.6     89.8   420.0
  11:29:44.625    -2.9  1184.0     89.8   420.0
  11:29:44.671    -2.9  1186.3     89.8   420.0
  11:29:44.718    -2.9  1188.7     89.8   420.0
  11:29:44.750    -2.8  1191.1     89.8   420.0
  11:29:44.796    -2.8  1193.4     89.8   420.0
  11:29:44.843    -2.8  1195.7     89.8   420.0
  11:29:44.875    -2.8  1198.1     89.8   420.0
  11:29:44.921    -2.8  1200.4     89.8   420.0
  11:29:44.968    -2.8  1200.4     89.8   420.0
  11:29:45.015    -2.8  1203.0     89.8   420.0
  11:29:45.046    -2.8  1205.1     89.8   420.0
  11:29:45.093    -2.8  1207.4     89.8   420.0
  11:29:45.140    -2.8  1209.7     89.8   420.0
  11:29:45.187    -2.8  1212.0     89.8   420.0
  11:29:45.218    -2.8  1214.4     89.8   410.0
  11:29:45.250    -2.8  1214.4     89.8   410.0
  11:29:45.296    -2.8  1216.8     89.8   410.0
  11:29:45.343    -2.7  1219.0     89.8   410.0
  11:29:45.375    -2.7  1221.4     89.8   410.0
  11:29:45.421    -2.7  1223.8     89.8   410.0
  11:29:45.468    -2.7  1226.1     89.8   410.0
  11:29:45.515    -2.7  1228.5     89.8   410.0
  11:29:45.562    -2.7  1230.7     89.8   410.0
  11:29:45.593    -2.7  1233.1     89.8   410.0
  11:29:45.640    -2.7  1233.1     89.8   410.0
  11:29:45.687    -2.7  1235.4     89.8   410.0
  11:29:45.718    -2.7  1237.9     89.8   410.0
  11:29:45.765    -2.7  1240.2     89.8   410.0
  11:29:45.812    -2.7  1242.5     89.8   410.0
  11:29:45.859    -2.7  1244.8     89.8   410.0
  11:29:45.890    -2.6  1247.1     89.8   410.0
  11:29:45.937    -2.6  1249.5     89.8   420.0
  11:29:45.984    -2.6  1249.5     89.8   420.0
  11:29:46.031    -2.6  1252.2     89.8   410.0
  11:29:46.062    -2.6  1254.9     89.8   420.0
  11:29:46.109    -2.6  1257.2     89.8   430.0
  11:29:46.156    -2.6  1259.7     89.8   430.0
  11:29:46.203    -2.6  1262.4     89.8   440.0
  11:29:46.250    -2.6  1264.3     89.8   450.0
  11:29:46.281    -2.6  1266.6     89.8   450.0
  11:29:46.328    -2.6  1269.0     89.8   460.0
  11:29:46.375    -2.6  1269.0     89.8   460.0
  11:29:46.421    -2.6  1271.4     89.8   460.0
  11:29:46.453    -2.6  1273.6     89.8   480.0
  11:29:46.500    -2.6  1276.0     89.8   480.0
  11:29:46.546    -2.5  1278.3     89.8   480.0
  11:29:46.593    -2.5  1280.7     89.8   500.0
  11:29:46.640    -2.5  1283.1     89.8   500.0
  11:29:46.671    -2.5  1285.3     89.8   500.0
  11:29:46.718    -2.5  1287.7     89.8   500.0
  11:29:46.765    -2.5  1290.1     89.8   530.0
  11:29:46.812    -2.5  1290.1     89.8   530.0
  11:29:46.843    -2.5  1292.5     89.8   530.0
  11:29:46.890    -2.5  1294.8     89.8   560.0
  11:29:46.937    -2.5  1297.1     89.8   560.0
  11:29:46.984    -2.5  1299.4     89.8   570.0
  11:29:47.031    -2.5  1301.7     89.8   580.0
  11:29:47.078    -2.5  1304.1     89.8   580.0
  11:29:47.109    -2.4  1306.4     89.8   590.0
  11:29:47.156    -2.4  1308.8     89.8   590.0
  11:29:47.203    -2.4  1311.1     89.8   590.0
  11:29:47.234    -2.4  1311.1     89.8   590.0
  11:29:47.281    -2.4  1313.5     89.8   580.0
  11:29:47.328    -2.4  1315.8     89.8   580.0
  11:29:47.359    -2.4  1318.1     89.8   610.0
  11:29:47.406    -2.4  1320.4     89.8   630.0
  11:29:47.453    -2.4  1322.8     89.8   630.0
  11:29:47.500    -2.4  1325.1     89.8   640.0
  11:29:47.531    -2.4  1327.4     89.8   710.0
  11:29:47.593    -2.4  1329.9     89.8   710.0
  11:29:47.625    -2.4  1332.1     89.8   750.0
  11:29:47.671    -2.4  1332.1     89.8   770.0
  11:29:47.718    -2.3  1334.5     89.8   710.0
  11:29:47.750    -2.3  1336.9     89.8   730.0
  11:29:47.796    -2.3  1339.1     89.8   770.0
  11:29:47.843    -2.3  1341.6     89.8   770.0
  11:29:47.890    -2.3  1343.8     89.8   870.0
  11:29:47.921    -2.3  1346.3     89.8   910.0
  11:29:47.968    -2.3  1348.5     89.8   910.0
  11:30:19.718   694.0  1838.8      0.0  1010.0
  11:30:19.781   696.4  1838.8      0.0   710.0
  11:30:19.812   696.4  1838.8      0.0   710.0
  11:30:19.843   699.4  1838.8      0.0   490.0
  11:30:19.890   701.8  1838.8      0.0   460.0
  11:30:19.937   704.1  1838.8      0.0   460.0
  11:30:19.984   706.4  1838.8      0.0   450.0
  11:30:20.031   708.8  1838.8      0.0   440.0
  11:30:20.062   711.1  1838.8      0.0   440.0
  11:30:20.093   711.1  1838.8      0.0   440.0
  11:30:20.125   713.4  1838.8      0.0   440.0
  11:30:20.171   715.8  1838.8      0.0   440.0
  11:30:20.218   718.1  1838.8      0.0   440.0
  11:30:20.250   720.4  1838.8      0.0   440.0
  11:30:20.296   722.8  1838.8      0.0   440.0
  11:30:20.343   722.8  1838.8      0.0   440.0
  11:30:20.390   725.1  1838.8      0.0   430.0
  11:30:20.421   727.5  1838.8      0.0   430.0
  11:30:20.468   729.8  1838.8      0.0   430.0
  11:30:20.515   732.2  1838.8      0.0   430.0
  11:30:20.578   734.5  1838.8      0.0   430.0
  11:30:20.609   737.1  1838.8      0.0   430.0
  11:30:20.640   739.2  1838.8      0.0   430.0
  11:30:20.687   741.5  1838.8      0.0   430.0
  11:30:20.734   743.8  1838.8      0.0   430.0
  11:30:20.781   746.4  1838.8      0.0   430.0
  11:30:20.828   748.5  1838.8      0.0   430.0
  11:30:20.859   748.5  1838.8      0.0   430.0
  11:30:20.906   750.9  1838.8      0.0   430.0
  11:30:20.953   753.2  1838.8      0.0   430.0
  11:30:21.000   755.6  1838.8      0.0   430.0
  11:30:21.031   757.9  1838.8      0.0   430.0
  11:30:21.078   760.2  1838.8      0.0   430.0
  11:30:21.125   762.6  1838.8      0.0   420.0
  11:30:21.171   764.9  1838.8      0.0   420.0
  11:30:21.203   767.2  1838.8      0.0   420.0
  11:30:21.250   767.2  1838.8      0.0   420.0
  11:30:21.296   769.6  1838.8      0.0   420.0
  11:30:21.343   771.9  1838.8      0.0   420.0
  11:30:21.375   774.3  1838.8      0.0   420.0
  11:30:21.421   776.6  1838.8      0.0   420.0
  11:30:21.468   778.9  1838.8      0.0   420.0
  11:30:21.515   781.2  1838.8      0.0   420.0
  11:30:21.562   783.7  1838.8      0.0   410.0
  11:30:21.593   786.0  1838.8      0.0   410.0
  11:30:21.640   788.3  1838.8      0.0   420.0
  11:30:21.687   790.6  1838.8      0.0   410.0
  11:30:21.734   790.6  1838.8      0.0   410.0
  11:30:21.765   792.9  1838.8      0.0   410.0
  11:30:21.828   795.3  1838.8      0.0   410.0
  11:30:21.859   797.8  1838.8      0.0   410.0
  11:30:21.906   800.0  1838.8      0.0   410.0
  11:30:21.953   802.4  1838.8      0.0   410.0
  11:30:21.984   804.7  1838.8      0.0   410.0
  11:30:22.031   804.7  1838.8      0.0   410.0
  11:30:22.078   807.5  1838.8      0.0   410.0
  11:30:22.125   810.1  1838.8      0.0   410.0
  11:30:22.156   812.5  1838.8      0.0   410.0
  11:30:22.203   814.9  1838.8      0.0   400.0
  11:30:22.250   817.3  1838.8      0.0   410.0
  11:30:22.296   819.5  1838.8      0.0   400.0
  11:30:22.328   821.9  1838.8      0.0   400.0
  11:30:22.375   824.2  1838.8      0.0   400.0
  11:30:22.421   824.2  1838.8      0.0   400.0
  11:30:22.453   826.6  1838.8      0.0   400.0
  11:30:22.500   828.8  1838.8      0.0   400.0
  11:30:22.546   831.2  1838.8      0.0   400.0
  11:30:22.578   833.5  1838.8      0.0   400.0
  11:30:22.625   835.8  1838.8      0.0   400.0
  11:30:22.671   838.2  1838.8      0.0   400.0
  11:30:22.718   840.5  1838.8      0.0   400.0
  11:30:22.750   843.0  1838.8      0.0   400.0
  11:30:22.812   845.3  1838.8      0.0   400.0
  11:30:22.843   845.3  1838.8      0.0   400.0
  11:30:22.890   847.6  1838.8      0.0   400.0
  11:30:22.921   849.9  1838.8      0.0   390.0
  11:30:22.968   852.2  1838.8      0.0   390.0
  11:30:23.015   854.6  1838.8      0.0   390.0
  11:30:23.062   856.9  1838.8      0.0   390.0
  11:30:23.093   859.3  1838.8      0.0   390.0
  11:30:23.140   861.6  1838.8      0.0   390.0
  11:30:23.187   861.6  1838.8      0.0   390.0
  11:30:23.234   866.4  1838.8      0.0   390.0
  11:30:23.265   866.4  1838.8      0.0   390.0
  11:30:23.312   868.6  1838.8      0.0   390.0
  11:30:23.359   870.9  1838.8      0.0   390.0
  11:30:23.406   873.3  1838.8      0.0   390.0
  11:30:23.437   875.8  1838.8      0.0   390.0
  11:30:23.484   878.0  1838.8      0.0   390.0
  11:30:23.531   880.3  1838.8      0.0   390.0
  11:30:23.578   882.6  1838.8      0.0   390.0
  11:30:23.625   884.9  1838.8      0.0   390.0
  11:30:23.656   884.9  1838.8      0.0   390.0
  11:30:23.703   887.2  1838.8      0.0   380.0
  11:30:23.750   889.6  1838.8      0.0   380.0
  11:30:23.781   892.0  1838.8      0.0   380.0
  11:30:23.843   894.4  1838.8      0.0   380.0
  11:30:23.875   897.1  1838.8      0.0   380.0
  11:30:23.921   899.1  1838.8      0.0   380.0
  11:30:23.953   901.3  1838.8      0.0   380.0
  11:30:24.000   901.3  1838.8      0.0   380.0
  11:30:24.046   903.7  1838.8      0.0   380.0
  11:30:24.093   906.3  1838.8      0.0   380.0
  11:30:24.125   908.4  1838.8      0.0   380.0
  11:30:24.171   910.7  1838.8      0.0   380.0
  11:30:24.218   913.1  1838.8      0.0   380.0
  11:30:24.250   915.6  1838.8      0.0   380.0
  11:30:24.296   917.7  1838.8      0.0   380.0
  11:30:24.343   920.0  1838.8      0.0   380.0
  11:30:24.390   922.4  1838.8      0.0   380.0
  11:30:24.421   922.4  1838.8      0.0   380.0
  11:30:24.468   924.8  1838.8      0.0   370.0
  11:30:24.500   927.1  1838.8      0.0   370.0
  11:30:24.546   929.4  1838.8      0.0   370.0
  11:30:24.593   931.7  1838.8      0.0   370.0
  11:30:24.625   934.1  1838.8      0.0   370.0
  11:30:24.671   934.1  1838.8      0.0   370.0
  11:30:24.703   936.5  1838.8      0.0   370.0
  11:30:24.750   938.8  1838.8      0.0   370.0
  11:30:24.796   941.1  1838.8      0.0   370.0
  11:30:24.843   943.5  1838.8      0.0   370.0
  11:30:24.875   945.8  1838.8      0.0   370.0
  11:30:24.921   948.1  1838.8      0.0   370.0
  11:30:24.968   950.5  1838.8      0.0   370.0
  11:30:25.015   952.8  1838.8      0.0   370.0
  11:30:25.093   955.1  1838.8      0.0   370.0
  11:30:25.140   957.6  1838.8      0.0   370.0
  11:30:25.187   959.8  1838.8      0.0   360.0
  11:30:25.218   962.1  1838.8      0.0   370.0
  11:30:25.265   964.5  1838.8      0.0   360.0
  11:30:25.312   966.9  1838.8      0.0   360.0
  11:30:25.359   969.2  1838.8      0.0   360.0
  11:30:25.359   969.2  1838.8      0.0   360.0
  11:30:25.406   971.7  1838.8      0.0   360.0
  11:30:25.453   973.9  1838.8      0.0   360.0
  11:30:25.500   976.2  1838.8      0.0   360.0
  11:30:25.546   978.5  1838.8      0.0   360.0
  11:30:25.578   978.5  1838.8      0.0   360.0
  11:30:25.625   980.9  1838.8      0.0   360.0
  11:30:25.656   983.2  1838.8      0.0   360.0
  11:30:25.703   985.6  1838.8      0.0   360.0
  11:30:25.750   987.9  1838.8      0.0   360.0
  11:30:25.796   990.3  1838.8      0.0   360.0
  11:30:25.828   992.6  1838.8      0.0   360.0
  11:30:25.890   994.9  1838.8      0.0   360.0
  11:30:25.921   997.3  1838.8      0.0   360.0
  11:30:25.968   999.6  1838.8      0.0   360.0
  11:30:26.000   999.6  1838.8      0.0   360.0
  11:30:26.046  1002.0  1838.8      0.0   360.0
  11:30:26.093  1004.4  1838.8      0.0   360.0
  11:30:26.140  1007.5  1838.8      0.0   360.0
  11:30:26.171  1009.8  1838.8      0.0   360.0
  11:30:26.218  1012.0  1838.8      0.0   360.0
  11:30:26.265  1014.4  1838.8      0.0   360.0
  11:30:26.312  1014.4  1838.8      0.0   360.0
  11:30:26.343  1016.8  1838.8      0.0   370.0
  11:30:26.390  1019.1  1838.8      0.0   370.0
  11:30:26.437  1021.5  1838.8      0.0   370.0
  11:30:26.468  1023.8  1838.8      0.0   380.0
  11:30:26.500  1026.1  1838.8      0.0   390.0
  11:30:26.546  1026.1  1838.8      0.0   390.0
  11:30:26.593  1028.5  1838.8      0.0   400.0
  11:30:26.640  1030.9  1838.8      0.0   410.0
  11:30:26.687  1033.1  1838.8      0.0   410.0
  11:30:26.718  1035.6  1838.8      0.0   420.0
  11:30:26.765  1037.8  1838.8      0.0   430.0
  11:30:26.812  1040.1  1838.8      0.0   430.0
  11:30:26.843  1042.5  1838.8      0.0   450.0
  11:30:26.890  1045.3  1838.8      0.0   460.0
  11:30:26.937  1045.3  1838.8      0.0   460.0
  11:30:26.984  1047.3  1838.8      0.0   470.0
  11:30:27.031  1049.5  1838.8      0.0   470.0
  11:30:27.062  1051.9  1838.8      0.0   470.0
  11:30:27.109  1054.1  1838.8      0.0   480.0
  11:30:27.156  1056.5  1838.8      0.0   480.0
  11:30:27.203  1058.9  1838.8      0.0   470.0
  11:30:27.234  1061.2  1838.8      0.0   480.0
  11:30:27.296  1063.6  1838.8      0.0   480.0
  11:30:27.328  1065.9  1838.8      0.0   480.0
  11:30:27.375  1068.3  1838.8      0.0   480.0
  11:30:27.406  1068.3  1838.8      0.0   480.0
  11:30:27.453  1070.6  1838.8      0.0   480.0
  11:30:27.500  1072.9  1838.8      0.0   480.0
  11:30:27.546  1075.3  1838.8      0.0   480.0
  11:30:27.593  1077.7  1838.8      0.0   480.0
  11:30:27.625  1080.0  1838.8      0.0   490.0
  11:30:27.687  1082.2  1838.8      0.0   480.0
  11:30:27.718  1084.6  1838.8      0.0   480.0
  11:30:27.765  1087.0  1838.8      0.0   490.0
  11:30:27.796  1089.2  1838.8      0.0   490.0
  11:30:27.843  1091.6  1838.8      0.0   480.0
  11:30:27.906  1094.0  1838.8      0.0   490.0
  11:30:27.937  1094.0  1838.8      0.0   490.0
  11:30:27.968  1096.3  1838.8      0.0   490.0
  11:30:28.015  1098.6  1838.8      0.0   490.0
  11:30:28.062  1100.9  1838.8      0.0   490.0
  11:30:28.109  1103.3  1838.8      0.0   490.0
  11:30:28.156  1105.7  1838.8      0.0   490.0
  11:30:28.187  1108.1  1838.8      0.0   490.0
  11:30:28.234  1110.4  1838.8      0.0   490.0
  11:30:28.281  1112.7  1838.8      0.0   490.0
  11:30:28.312  1112.7  1838.8      0.0   500.0
  11:30:28.359  1115.0  1838.8      0.0   490.0
  11:30:28.406  1117.3  1838.8      0.0   500.0
  11:30:28.453  1119.8  1838.8      0.0   490.0
  11:30:28.500  1122.0  1838.8      0.0   490.0
  11:30:28.531  1124.3  1838.8      0.0   490.0
  11:30:28.578  1126.7  1838.8      0.0   500.0
  11:30:28.625  1129.1  1838.8      0.0   500.0
  11:30:28.671  1131.4  1838.8      0.0   500.0
  11:30:28.718  1134.0  1838.8      0.0   500.0
  11:30:28.750  1134.0  1838.8      0.0   500.0
  11:30:28.796  1136.1  1838.8      0.0   500.0
  11:30:28.843  1138.3  1838.8      0.0   500.0
  11:30:28.875  1140.8  1838.8      0.0   500.0
  11:30:28.921  1143.1  1838.8      0.0   500.0
  11:30:28.968  1145.4  1838.8      0.0   500.0
  11:30:29.015  1147.7  1838.8      0.0   500.0
  11:30:29.046  1150.1  1838.8      0.0   500.0
  11:30:29.093  1152.4  1838.8      0.0   500.0
  11:30:29.140  1154.8  1838.8      0.0   500.0
  11:30:29.187  1154.8  1838.8      0.0   500.0
  11:30:29.218  1157.1  1838.8      0.0   500.0
  11:30:29.265  1159.4  1838.8      0.0   500.0
  11:30:29.312  1161.9  1838.8      0.0   500.0
  11:30:29.359  1164.2  1838.8      0.0   510.0
  11:30:29.390  1166.4  1838.8      0.0   510.0
  11:30:29.437  1168.7  1838.8      0.0   510.0
  11:30:29.484  1171.1  1838.8      0.0   500.0
