Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  16:14:08.234   586.1    33.0     -2.3   518.4  1357.7
  16:14:08.281   586.1    33.0     -2.3   503.8   988.0
  16:14:08.328   588.5    32.9     -2.3   501.1   858.0
  16:14:08.359   590.8    32.8     -2.3   502.2   827.9
  16:14:08.406   593.2    32.7     -2.3   499.8   707.9
  16:14:08.453   595.5    32.6     -2.3   501.7   697.8
  16:14:08.484   597.8    32.5     -2.3   504.1   697.7
  16:14:08.531   600.2    32.4     -2.3   506.4   697.6
  16:14:08.578   602.5    32.3     -2.3   508.7   697.5
  16:14:08.625   604.8    32.2     -2.3   511.1   697.4
  16:14:08.656   604.8    32.2     -2.3   511.1   697.4
  16:14:08.703   607.2    32.1     -2.3   513.4   697.3
  16:14:08.750   609.5    32.0     -2.3   515.8   697.3
  16:14:08.796   611.9    31.9     -2.3   518.1   697.2
  16:14:08.828   614.3    31.8     -2.3   520.5   697.1
  16:14:08.875   616.5    31.8     -2.3   522.7   697.0
  16:14:08.921   619.7    31.6     -2.3   525.9   696.9
  16:14:08.968   619.7    31.6     -2.3   525.9   696.9
  16:14:09.000   621.9    31.5     -2.3   528.2   696.8
  16:14:09.062   624.4    31.4     -2.3   530.6   696.7
  16:14:09.078   624.4    31.4     -2.3   530.6   696.7
  16:14:09.125   627.0    31.3     -2.3   532.9   686.6
  16:14:09.156   629.8    31.2     -2.3   536.0   696.5
  16:14:09.203   632.2    31.1     -2.3   538.4   696.4
  16:14:09.250   634.5    31.0     -2.3   540.4   686.3
  16:14:09.296   636.7    31.0     -2.3   542.6   686.2
  16:14:09.328   639.1    30.9     -2.3   545.3   696.1
  16:14:09.375   641.4    30.8     -2.3   547.6   696.0
  16:14:09.421   643.7    30.7     -2.3   550.0   695.9
  16:14:09.468   646.2    30.6     -2.3   552.4   695.8
  16:14:09.500   646.2    30.6     -2.3   552.4   695.8
  16:14:09.546   648.5    30.5     -2.3   555.2   705.7
  16:14:09.578   650.9    30.4     -2.3   557.5   705.6
  16:14:09.625   653.1    30.3     -2.3   559.3   695.5
  16:14:09.671   655.6    30.2     -2.3   562.2   705.4
  16:14:09.703   655.6    30.2     -2.3   562.2   705.4
  16:14:09.750   657.8    30.1     -2.3   564.4   705.3
  16:14:09.796   660.1    30.0     -2.3   567.1   715.2
  16:14:09.828   662.4    29.9     -2.3   569.4   715.1
  16:14:09.875   664.8    29.8     -2.3   572.2   725.0
  16:14:09.921   667.2    29.7     -2.3   575.0   734.9
  16:14:09.968   669.5    29.7     -2.3   576.9   724.9
  16:14:10.000   671.9    29.6     -2.3   579.7   734.8
  16:14:10.046   674.1    29.5     -2.3   581.9   734.7
  16:14:10.093   676.7    29.4     -2.3   584.5   734.6
  16:14:10.125   676.7    29.4     -2.3   584.1   724.6
  16:14:10.171   678.9    29.3     -2.3   586.7   734.5
  16:14:10.203   681.3    29.2     -2.3   589.1   734.4
  16:14:10.234   683.6    29.1     -2.3   591.4   734.3
  16:14:10.281   683.6    29.1     -2.3   591.0   724.3
  16:14:10.312   686.6    29.0     -2.3   594.5   734.2
  16:14:10.359   689.0    28.9     -2.3   596.8   734.1
  16:14:10.406   691.3    28.8     -2.3   599.1   734.0
  16:14:10.468   693.7    28.7     -2.3   601.5   733.9
  16:14:10.484   693.7    28.7     -2.3   601.5   733.9
  16:14:10.531   696.8    28.6     -2.3   604.6   733.8
  16:14:10.562   699.1    28.5     -2.3   606.9   733.7
  16:14:10.609   701.5    28.4     -2.3   609.3   733.6
  16:14:10.656   703.9    28.3     -2.3   612.1   743.5
  16:14:10.687   703.9    28.3     -2.3   611.8   733.5
  16:14:10.734   706.2    28.2     -2.3   614.4   743.4
  16:14:10.765   708.4    28.1     -2.3   616.6   743.3
  16:14:10.812   710.8    28.0     -2.3   618.6   733.2
  16:14:10.859   713.2    27.9     -2.3   621.0   733.1
  16:14:10.906   715.5    27.8     -2.3   623.3   733.0
  16:14:10.937   717.8    27.7     -2.3   625.6   732.9
  16:14:10.984   720.2    27.6     -2.3   628.0   732.8
  16:14:11.031   720.2    27.6     -2.3   628.0   732.8
  16:14:11.062   722.5    27.6     -2.3   630.3   732.8
  16:14:11.078   724.9    27.5     -2.3   633.1   742.7
  16:14:11.125   727.2    27.4     -2.3   635.0   732.6
  16:14:11.171   727.2    27.4     -2.3   635.0   732.6
  16:14:11.218   729.5    27.3     -2.3   637.3   732.5
  16:14:11.250   731.8    27.2     -2.3   639.2   722.4
  16:14:11.296   734.2    27.1     -2.3   641.6   722.3
  16:14:11.343   736.6    27.0     -2.3   644.0   722.2
  16:14:11.390   738.8    26.9     -2.3   646.2   722.1
  16:14:11.421   741.2    26.8     -2.3   648.2   712.0
  16:14:11.468   743.6    26.7     -2.3   650.2   701.9
  16:14:11.515   745.8    26.6     -2.3   652.4   701.9
  16:14:11.546   745.8    26.6     -2.3   652.0   691.9
  16:14:11.593   748.2    26.5     -2.3   654.1   681.8
  16:14:11.625   750.5    26.4     -2.3   656.8   691.7
  16:14:11.671   753.0    26.4     -2.3   658.8   681.6
  16:14:11.718   755.2    26.3     -2.3   661.0   681.5
  16:14:11.765   757.5    26.2     -2.3   663.4   681.4
  16:14:11.796   759.9    26.1     -2.3   665.3   671.3
  16:14:11.843   759.9    26.1     -2.3   665.3   671.3
  16:14:11.875   762.3    26.0     -2.3   667.7   671.2
  16:14:11.921   764.7    25.9     -2.3   670.1   671.1
  16:14:11.968   766.9    25.8     -2.3   672.3   671.0
  16:14:12.000   769.2    25.7     -2.3   674.6   671.0
  16:14:12.046   771.6    25.6     -2.3   677.0   670.9
  16:14:12.078   771.6    25.6     -2.3   677.0   670.9
  16:14:12.140   776.4    25.4     -2.3   681.8   670.7
  16:14:12.171   776.4    25.4     -2.3   681.8   670.7
  16:14:12.203   778.5    25.3     -2.3   684.0   670.6
  16:14:12.250   780.9    25.2     -2.3   686.3   670.5
  16:14:12.296   783.3    25.2     -2.3   688.7   670.4
  16:14:12.328   785.5    25.1     -2.3   691.0   670.3
  16:14:12.375   787.9    25.0     -2.3   693.3   670.2
  16:14:12.421   790.2    24.9     -2.3   695.6   670.1
  16:14:12.468   790.2    24.9     -2.3   695.6   670.1
  16:14:12.500   792.6    24.8     -2.3   698.1   670.0
  16:14:12.546   795.0    24.7     -2.3   700.4   669.9
  16:14:12.593   797.3    24.6     -2.3   702.7   669.8
  16:14:12.640   799.6    24.5     -2.3   705.4   679.7
  16:14:12.656   799.6    24.5     -2.3   705.0   669.8
  16:14:12.703   802.0    24.4     -2.3   707.8   679.6
  16:14:12.734   804.3    24.3     -2.3   710.1   679.6
  16:14:12.781   806.7    24.2     -2.3   712.5   679.5
  16:14:12.828   808.9    24.1     -2.3   715.2   689.4
  16:14:12.875   811.2    24.0     -2.3   717.1   679.3
  16:14:12.921   813.6    24.0     -2.3   719.4   679.2
  16:14:12.953   815.9    23.9     -2.3   721.7   679.1
  16:14:13.000   818.4    23.8     -2.3   724.2   679.0
  16:14:13.046   820.7    23.7     -2.3   726.5   678.9
  16:14:13.078   820.7    23.7     -2.3   726.5   678.9
  16:14:13.125   822.9    23.6     -2.3   728.8   678.8
  16:14:13.140   825.6    23.5     -2.3   731.8   688.7
  16:14:13.187   827.7    23.4     -2.3   733.5   678.6
  16:14:13.234   830.0    23.3     -2.3   736.2   688.5
  16:14:13.281   830.0    23.3     -2.3   736.2   688.5
  16:14:13.328   832.4    23.2     -2.3   738.6   688.4
  16:14:13.359   834.7    23.1     -2.3   741.0   688.3
  16:14:13.390   836.9    23.0     -2.3   743.2   688.3
  16:14:13.437   839.3    22.9     -2.3   745.5   688.2
  16:14:13.484   841.7    22.8     -2.3   747.9   688.1
  16:14:13.531   844.0    22.7     -2.3   750.3   688.0
  16:14:13.562   844.0    22.7     -2.3   750.3   688.0
  16:14:13.609   846.4    22.7     -2.3   752.6   687.9
  16:14:13.656   848.8    22.6     -2.3   755.4   697.8
  16:14:13.687   851.1    22.5     -2.3   757.7   697.7
  16:14:13.734   853.4    22.4     -2.3   759.6   687.6
  16:14:13.781   855.6    22.3     -2.3   762.6   707.5
  16:14:13.828   858.1    22.2     -2.3   764.7   697.4
  16:14:13.875   860.4    22.1     -2.3   767.0   697.3
  16:14:13.921   862.7    22.0     -2.3   769.7   707.2
  16:14:13.953   865.0    21.9     -2.3   771.7   697.1
  16:14:14.000   867.6    21.8     -2.3   774.6   707.0
  16:14:14.031   867.6    21.8     -2.3   774.6   707.0
  16:14:14.078   869.7    21.7     -2.3   776.7   706.9
  16:14:14.125   872.1    21.6     -2.3   779.1   706.9
  16:14:14.171   874.4    21.5     -2.3   781.4   706.8
  16:14:14.218   876.8    21.5     -2.3   784.2   716.7
  16:14:14.250   879.1    21.4     -2.3   786.5   716.6
  16:14:14.296   881.5    21.3     -2.3   789.3   726.5
  16:14:14.343   881.5    21.3     -2.3   789.7   736.5
  16:14:14.375   886.0    21.1     -2.3   794.2   736.3
  16:14:14.421   886.0    21.1     -2.3   795.0   756.3
  16:14:14.468   888.4    21.0     -2.3   798.6   786.1
  16:14:14.515   890.7    20.9     -2.3   803.3   846.0
  16:14:14.546   893.5    20.8     -2.3   808.4   905.8
  16:14:14.578   893.5    20.8     -2.3   808.8   915.8
  16:14:14.609   896.2    20.7     -2.3   813.9   975.7
  16:14:14.656   898.6    20.6     -2.3   816.3   975.6
  16:14:14.703   900.8    20.5     -2.3   823.6  1105.4
  16:14:14.765   903.6    20.4     -2.3   836.7  1365.1
  16:14:18.656  1094.9    12.8     -2.3  1025.7  1297.6
  16:14:36.203  1414.4   157.4     90.0    93.4    37.0
  16:14:48.765  1414.1   771.1     90.0   253.2   650.7
  16:14:48.796  1414.1   771.1     90.0   533.2   650.8
  16:14:48.843  1414.1   773.5     90.0   683.2   653.2
  16:14:48.890  1414.1   775.8     90.0   753.2   655.6
  16:14:48.921  1414.1   778.9     90.0   753.2   658.7
  16:14:48.968  1414.1   778.9     90.0   763.2   658.7
  16:14:49.000  1414.1   781.2     90.0   773.2   661.0
  16:14:49.062  1414.1   783.6     90.0   783.2   663.3
  16:14:49.078  1414.1   785.9     90.0   773.2   665.7
  16:14:49.125  1414.1   788.2     90.0   773.2   668.0
  16:14:49.171  1414.1   790.5     90.0   773.2   670.3
  16:14:49.218  1414.1   792.9     90.0   773.2   672.7
  16:14:49.265  1414.1   795.3     90.0   763.2   675.1
  16:14:49.296  1414.1   795.3     90.0   763.2   675.1
  16:14:49.343  1414.1   797.6     90.0   753.2   677.3
  16:14:49.375  1414.1   799.8     90.0   753.2   679.6
  16:14:49.406  1414.1   802.3     90.0   753.2   682.1
  16:14:49.453  1414.1   804.5     90.0   743.2   684.3
  16:14:49.500  1414.1   806.9     90.0   733.2   686.6
  16:14:49.531  1414.1   806.9     90.0   743.2   686.6
  16:14:49.578  1414.1   809.3     90.0   733.2   689.0
  16:14:49.625  1414.1   811.6     90.0   743.2   691.4
  16:14:49.640  1414.1   813.9     90.0   743.2   693.7
  16:14:49.687  1414.1   813.9     90.0   743.2   693.7
  16:14:49.734  1414.1   817.1     90.0   743.2   696.9
  16:14:49.781  1414.1   819.4     90.0   753.2   699.1
  16:14:49.812  1414.1   821.9     90.0   743.2   701.6
  16:14:49.859  1414.1   824.0     90.0   743.2   703.8
  16:14:49.890  1414.1   826.5     90.0   733.2   706.2
  16:14:49.937  1414.1   828.8     90.0   733.2   708.5
  16:14:49.984  1414.1   828.8     90.0   743.2   708.5
  16:14:50.015  1414.1   831.1     90.0   733.2   710.8
  16:14:50.062  1414.1   833.5     90.0   733.2   713.2
  16:14:50.109  1414.1   835.8     90.0   733.2   715.6
  16:14:50.156  1414.1   838.1     90.0   733.2   717.8
  16:14:50.203  1414.1   840.5     90.0   733.2   720.3
  16:14:50.234  1414.1   842.8     90.0   733.2   722.6
  16:14:50.265  1414.1   842.8     90.0   723.2   722.6
  16:14:50.296  1414.1   845.1     90.0   723.2   724.8
  16:14:50.343  1414.1   847.4     90.0   723.2   727.1
  16:14:50.375  1414.1   849.9     90.0   713.1   729.6
  16:14:50.421  1414.1   852.1     90.0   713.1   731.9
  16:14:50.453  1414.1   852.1     90.0   713.1   731.9
  16:14:50.500  1414.1   854.6     90.0   713.1   734.3
  16:14:50.531  1414.1   856.8     90.0   713.1   736.5
