Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: шестиугольник
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  17:12:33.781   660.3     0.0      0.0   540.3  1261.0
  17:12:33.828   662.7     0.0      0.0   542.7  1021.0
  17:12:33.875   665.1     0.0      0.0   545.1  1021.0
  17:12:33.906   667.4     0.0      0.0   547.4   691.0
  17:12:33.953   669.7     0.0      0.0   549.7   581.0
  17:12:34.000   672.1     0.0      0.0   552.1   581.0
  17:12:34.046   674.4     0.0      0.0   554.4   541.0
  17:12:34.093   676.9     0.0      0.0   556.9   531.0
  17:12:34.109   676.9     0.0      0.0   556.9   531.0
  17:12:34.156   679.1     0.0      0.0   559.1   531.0
  17:12:34.187   681.4     0.0      0.0   561.4   531.0
  17:12:34.234   683.8     0.0      0.0   563.8   531.0
  17:12:34.281   686.1     0.0      0.0   566.1   531.0
  17:12:34.328   688.6     0.0      0.0   568.6   531.0
  17:12:34.359   688.6     0.0      0.0   568.6   531.0
  17:12:34.421   693.1     0.0      0.0   573.1   531.0
  17:12:34.453   695.5     0.0      0.0   575.5   531.0
  17:12:34.500   695.5     0.0      0.0   575.5   531.0
  17:12:34.546   697.8     0.0      0.0   577.8   531.0
  17:12:34.593   700.2     0.0      0.0   580.2   531.0
  17:12:34.625   702.5     0.0      0.0   582.5   531.0
  17:12:34.671   704.8     0.0      0.0   584.8   531.0
  17:12:34.718   707.1     0.0      0.0   587.1   531.0
  17:12:34.765   709.5     0.0      0.0   589.5   531.0
  17:12:34.796   711.8     0.0      0.0   591.8   521.0
  17:12:34.843   711.8     0.0      0.0   591.8   521.0
  17:12:34.875   714.2     0.0      0.0   594.2   531.0
  17:12:34.921   716.6     0.0      0.0   596.6   531.0
  17:12:34.968   718.9     0.0      0.0   598.9   531.0
  17:12:35.015   721.3     0.0      0.0   601.3   531.0
  17:12:35.046   723.6     0.0      0.0   603.6   531.0
  17:12:35.093   725.9     0.0      0.0   605.9   531.0
  17:12:35.125   728.3     0.0      0.0   608.3   531.0
  17:12:35.171   730.6     0.0      0.0   610.6   531.0
  17:12:35.218   730.6     0.0      0.0   610.6   531.0
  17:12:35.265   732.8     0.0      0.0   612.8   531.0
  17:12:35.312   735.3     0.0      0.0   615.3   531.0
  17:12:35.343   737.6     0.0      0.0   617.6   531.0
  17:12:35.390   740.0     0.0      0.0   620.0   531.0
  17:12:35.437   742.2     0.0      0.0   622.2   531.0
  17:12:35.468   744.7     0.0      0.0   624.7   531.0
  17:12:35.515   747.0     0.0      0.0   627.0   531.0
  17:12:35.562   749.4     0.0      0.0   629.4   531.0
  17:12:35.609   749.4     0.0      0.0   629.4   531.0
  17:12:35.640   751.6     0.0      0.0   631.6   531.0
  17:12:35.687   754.0     0.0      0.0   634.0   531.0
  17:12:35.734   756.3     0.0      0.0   636.3   531.0
  17:12:35.781   758.6     0.0      0.0   638.6   531.0
  17:12:35.828   761.0     0.0      0.0   641.0   521.0
  17:12:35.859   763.3     0.0      0.0   643.3   521.0
  17:12:35.906   765.7     0.0      0.0   645.7   521.0
  17:12:35.953   768.0     0.0      0.0   648.0   521.0
  17:12:36.000   770.3     0.0      0.0   650.3   521.0
  17:12:36.046   772.6     0.0      0.0   652.6   521.0
  17:12:36.078   772.6     0.0      0.0   652.6   521.0
  17:12:36.125   775.0     0.0      0.0   655.0   521.0
  17:12:36.171   777.4     0.0      0.0   657.4   521.0
  17:12:36.218   779.8     0.0      0.0   659.8   521.0
  17:12:36.250   782.0     0.0      0.0   662.0   521.0
  17:12:36.296   784.5     0.0      0.0   664.5   521.0
  17:12:36.343   786.7     0.0      0.0   666.7   521.0
  17:12:36.390   789.1     0.0      0.0   669.1   521.0
  17:12:36.421   791.4     0.0      0.0   671.4   521.0
  17:12:36.468   793.8     0.0      0.0   673.8   521.0
  17:12:36.515   796.1     0.0      0.0   676.1   521.0
  17:12:36.562   796.1     0.0      0.0   676.1   521.0
  17:12:36.593   798.5     0.0      0.0   678.5   521.0
  17:12:36.656   800.8     0.0      0.0   680.8   521.0
  17:12:36.687   803.6     0.0      0.0   683.6   521.0
  17:12:36.734   806.2     0.0      0.0   686.2   521.0
  17:12:36.765   808.6     0.0      0.0   688.6   521.0
  17:12:36.812   808.6     0.0      0.0   688.6   521.0
  17:12:36.859   811.0     0.0      0.0   691.0   521.0
  17:12:36.906   813.3     0.0      0.0   693.3   521.0
  17:12:36.937   815.7     0.0      0.0   695.7   521.0
  17:12:36.984   817.9     0.0      0.0   697.9   521.0
  17:12:37.031   820.2     0.0      0.0   700.2   521.0
  17:12:37.078   822.7     0.0      0.0   702.7   521.0
  17:12:37.125   824.9     0.0      0.0   704.9   521.0
  17:12:37.156   827.3     0.0      0.0   707.3   521.0
  17:12:37.203   829.7     0.0      0.0   709.7   521.0
  17:12:37.265   832.0     0.0      0.0   712.0   521.0
  17:12:37.281   832.0     0.0      0.0   712.0   521.0
  17:12:37.328   834.3     0.0      0.0   714.3   521.0
  17:12:37.375   836.6     0.0      0.0   716.6   521.0
  17:12:37.406   839.0     0.0      0.0   719.0   521.0
  17:12:37.453   841.3     0.0      0.0   721.3   521.0
  17:12:37.500   843.7     0.0      0.0   723.7   521.0
  17:12:37.546   846.0     0.0      0.0   726.0   521.0
  17:12:37.593   848.4     0.0      0.0   728.4   521.0
  17:12:37.625   848.4     0.0      0.0   728.4   521.0
  17:12:37.671   850.7     0.0      0.0   730.7   521.0
  17:12:37.718   853.0     0.0      0.0   733.0   521.0
  17:12:37.750   855.4     0.0      0.0   735.4   521.0
  17:12:37.796   857.8     0.0      0.0   737.8   521.0
  17:12:37.843   860.0     0.0      0.0   740.0   521.0
  17:12:37.890   862.4     0.0      0.0   742.4   511.0
  17:12:37.937   864.6     0.0      0.0   744.6   511.0
  17:12:37.968   867.0     0.0      0.0   747.0   511.0
  17:12:38.015   867.0     0.0      0.0   747.0   511.0
  17:12:38.062   869.4     0.0      0.0   749.4   511.0
  17:12:38.093   872.3     0.0      0.0   752.3   511.0
  17:12:38.140   874.9     0.0      0.0   754.9   521.0
  17:12:38.187   877.2     0.0      0.0   757.2   511.0
  17:12:38.234   879.5     0.0      0.0   759.5   521.0
  17:12:38.265   879.5     0.0      0.0   759.5   521.0
  17:12:38.312   881.8     0.0      0.0   761.8   511.0
  17:12:38.359   884.3     0.0      0.0   764.3   511.0
  17:12:38.406   886.6     0.0      0.0   766.6   521.0
  17:12:38.437   888.9     0.0      0.0   768.9   511.0
  17:12:38.484   891.1     0.0      0.0   771.1   511.0
  17:12:38.531   893.6     0.0      0.0   773.6   511.0
  17:12:38.578   895.9     0.0      0.0   775.9   511.0
  17:12:38.609   898.3     0.0      0.0   778.3   511.0
  17:12:38.656   900.5     0.0      0.0   780.5   521.0
  17:12:38.703   900.5     0.0      0.0   780.5   511.0
  17:12:38.750   902.9     0.0      0.0   782.9   511.0
  17:12:38.781   905.2     0.0      0.0   785.2   511.0
  17:12:38.828   907.5     0.0      0.0   787.5   511.0
  17:12:38.875   910.0     0.0      0.0   790.0   511.0
  17:12:38.921   912.3     0.0      0.0   792.3   511.0
  17:12:38.953   914.7     0.0      0.0   794.7   511.0
  17:12:39.000   917.0     0.0      0.0   797.0   511.0
  17:12:39.046   919.3     0.0      0.0   799.3   511.0
  17:12:39.093   921.6     0.0      0.0   801.6   511.0
  17:12:39.140   924.0     0.0      0.0   804.0   511.0
  17:12:39.187   924.0     0.0      0.0   804.0   511.0
  17:12:39.218   926.4     0.0      0.0   806.4   511.0
  17:12:39.265   928.6     0.0      0.0   808.6   511.0
  17:12:39.312   931.0     0.0      0.0   811.0   511.0
  17:12:39.343   933.4     0.0      0.0   813.4   511.0
  17:12:39.390   935.8     0.0      0.0   815.8   511.0
  17:12:39.437   938.0     0.0      0.0   818.0   511.0
  17:12:39.484   940.4     0.0      0.0   820.4   511.0
  17:12:39.531   942.7     0.0      0.0   822.7   521.0
  17:12:39.562   945.1     0.0      0.0   825.1   521.0
  17:12:39.609   945.1     0.0      0.0   825.1   521.0
  17:12:39.640   947.4     0.0      0.0   827.4   571.0
  17:12:39.687   949.8     0.0      0.0   829.8   611.0
  17:12:39.734   952.0     0.0      0.0   832.0   611.0
  17:12:39.765   954.4     0.0      0.0   834.4   631.0
  17:12:39.812   956.7     0.0      0.0   836.7   631.0
  17:12:39.859   959.1     0.0      0.0   839.1   631.0
  17:12:39.906   959.1     0.0      0.0   839.1   631.0
  17:12:39.937   961.5     0.0      0.0   841.5   641.0
  17:12:39.984   964.5     0.0      0.0   844.5   631.0
  17:12:40.031   966.9     0.0      0.0   846.9   641.0
  17:12:40.078   969.1     0.0      0.0   849.1   641.0
  17:12:40.125   969.1     0.0      0.0   849.1   631.0
  17:12:40.156   972.1     0.0      0.0   852.1   641.0
