Лабораторная работа 2. Анализ сенсорных данных о внешней среде

Схема движения: сканирование сектора
Величина сектора: 90.0 мм
Направление сканирования: слева направо
Скорость вращения при сканировании: 5.0 град/с
Первоначальное положение робота: X_rob = 0.0 мм, Y_rob = 0.0 мм, Ang_rob = 0.0 град
Рабочие дальномеры: левый (Rf_L), передний (Rf_F), правый (Rf_R)
Матрица положения дальномера Rf_L:
   0.000  -1.000   0.000  -120.0
   1.000   0.000   0.000   241.0
   0.000   0.000   1.000   229.5
       0       0       0       1
Матрица положения дальномера Rf_F:
   1.000   0.000   0.000   140.0
   0.000   1.000   0.000     0.0
   0.000   0.000   1.000   255.5
       0       0       0       1
Матрица положения дальномера Rf_R:
   0.000   1.000   0.000   -65.0
  -1.000   0.000   0.000  -223.0
   0.000   0.000   1.000   265.5
       0       0       0       1

Выходная информация: положение робота, координаты точек

          Time  X_rob  Y_rob  Ang_rob  X_Rf_L  Y_Rf_L  X_Rf_F   Y_Rf_F   X_Rf_R  Y_Rf_R
  чч:мм:сс.ссс     мм     мм     град      мм      мм      мм       мм       мм      мм
  17:04:21.953    0.0    0.0     -5.1    -0.7  1346.4     n/a      n/a      n/a     n/a
  17:04:22.000    0.0    0.0     -5.3     4.8  1346.3     n/a      n/a      n/a     n/a
  17:04:22.031    0.0    0.0     -5.5    10.2  1346.3     n/a      n/a      n/a     n/a
  17:04:22.078    0.0    0.0     -5.8     3.5  1226.9     n/a      n/a      n/a     n/a
  17:04:22.125    0.0    0.0     -6.0     8.5  1226.9     n/a      n/a      n/a     n/a
  17:04:22.171    0.0    0.0     -6.2    13.6  1226.8     n/a      n/a      n/a     n/a
  17:04:22.203    0.0    0.0     -6.2    16.8  1256.6     n/a      n/a      n/a     n/a
  17:04:22.250    0.0    0.0     -6.5    20.9  1246.6     n/a      n/a      n/a     n/a
  17:04:22.296    0.0    0.0     -6.7    25.8  1246.5     n/a      n/a      n/a     n/a
  17:04:22.343    0.0    0.0     -7.0    29.9  1236.5     n/a      n/a      n/a     n/a
  17:04:22.375    0.0    0.0     -7.2    33.7  1226.4     n/a      n/a      n/a     n/a
  17:04:22.437    0.0    0.0     -7.4    40.1  1236.2     n/a      n/a      n/a     n/a
  17:04:22.468    0.0    0.0     -7.7    46.5  1245.9     n/a      n/a      n/a     n/a
  17:04:22.515    0.0    0.0     -7.9    48.9  1225.9     n/a      n/a      n/a     n/a
  17:04:22.562    0.0    0.0     -8.1    53.7  1225.7     n/a      n/a      n/a     n/a
  17:04:22.593    0.0    0.0     -8.4    61.5  1245.3     n/a      n/a      n/a     n/a
  17:04:22.640    0.0    0.0     -8.6    65.2  1235.1     n/a      n/a      n/a     n/a
  17:04:22.687    0.0    0.0     -8.6    65.2  1235.1     n/a      n/a      n/a     n/a
  17:04:22.718    0.0    0.0     -8.8    68.7  1225.0     n/a      n/a      n/a     n/a
  17:04:22.765    0.0    0.0     -9.1    72.2  1214.8     n/a      n/a      n/a     n/a
  17:04:22.812    0.0    0.0     -9.3    77.1  1214.5     n/a      n/a      n/a     n/a
  17:04:22.859    0.0    0.0     -9.5    76.9  1184.6     n/a      n/a      n/a     n/a
  17:04:22.890    0.0    0.0     -9.8    82.0  1184.2     n/a      n/a      n/a     n/a
  17:04:22.953    0.0    0.0    -10.0    88.4  1193.8     n/a      n/a      n/a     n/a
  17:04:22.984    0.0    0.0    -10.2    91.5  1183.6     n/a      n/a      n/a     n/a
  17:04:23.015    0.0    0.0    -10.2    91.5  1183.6     n/a      n/a      n/a     n/a
  17:04:23.062    0.0    0.0    -10.5   100.1  1202.8     n/a      n/a      n/a     n/a
  17:04:23.109    0.0    0.0    -10.7   105.3  1202.4     n/a      n/a      n/a     n/a
  17:04:23.156    0.0    0.0    -10.9   105.9  1182.3     n/a      n/a      n/a     n/a
  17:04:23.187    0.0    0.0    -11.2   114.8  1201.5     n/a      n/a      n/a     n/a
  17:04:23.234    0.0    0.0    -11.4   119.7  1201.0     n/a      n/a      n/a     n/a
  17:04:23.281    0.0    0.0    -11.6   124.7  1200.5     n/a      n/a      n/a     n/a
  17:04:23.328    0.0    0.0    -11.9   129.6  1200.0     n/a      n/a      n/a     n/a
  17:04:23.359    0.0    0.0    -12.1   134.4  1199.5     n/a      n/a      n/a     n/a
  17:04:23.406    0.0    0.0    -12.1   134.4  1199.5     n/a      n/a      n/a     n/a
  17:04:23.453    0.0    0.0    -12.3   139.4  1198.9     n/a      n/a      n/a     n/a
  17:04:23.500    0.0    0.0    -12.6   144.1  1198.3     n/a      n/a      n/a     n/a
  17:04:23.531    0.0    0.0    -12.8   142.4  1168.5     n/a      n/a      n/a     n/a
  17:04:23.578    0.0    0.0    -13.0   147.3  1167.9     n/a      n/a      n/a     n/a
  17:04:23.609    0.0    0.0    -13.3   151.8  1167.3     n/a      n/a      n/a     n/a
  17:04:23.656    0.0    0.0    -13.5   156.7  1166.7     n/a      n/a      n/a     n/a
  17:04:23.703    0.0    0.0    -13.7   161.4  1166.0     n/a      n/a      n/a     n/a
  17:04:23.750    0.0    0.0    -14.0   163.8  1155.6     n/a      n/a      n/a     n/a
  17:04:23.781    0.0    0.0    -14.0   156.5  1126.5     n/a      n/a      n/a     n/a
  17:04:23.828    0.0    0.0    -14.2   168.5  1155.0     n/a      n/a      n/a     n/a
  17:04:23.875    0.0    0.0    -14.4   173.2  1154.3     n/a      n/a      n/a     n/a
  17:04:23.921    0.0    0.0    -14.7   178.5  1153.5     n/a      n/a      n/a     n/a
  17:04:23.968    0.0    0.0    -14.9   182.8  1152.8     n/a      n/a      n/a     n/a
  17:04:24.000    0.0    0.0    -15.1   187.5  1152.0     n/a      n/a      n/a     n/a
  17:04:24.046    0.0    0.0    -15.4   186.9  1132.0     n/a      n/a      n/a     n/a
  17:04:24.093    0.0    0.0    -15.6   194.2  1140.8     n/a      n/a      n/a     n/a
  17:04:24.140    0.0    0.0    -15.8   196.0  1130.4     n/a      n/a      n/a     n/a
  17:04:24.171    0.0    0.0    -16.1   200.6  1129.6     n/a      n/a      n/a     n/a
  17:04:24.218    0.0    0.0    -16.1   203.3  1139.2     n/a      n/a      n/a     n/a
  17:04:24.265    0.0    0.0    -16.3   205.1  1128.8     n/a      n/a      n/a     n/a
  17:04:24.312    0.0    0.0    -16.5   209.7  1128.0     n/a      n/a      n/a     n/a
  17:04:24.359    0.0    0.0    -16.8   214.3  1127.1     n/a      n/a      n/a     n/a
  17:04:24.390    0.0    0.0    -17.0   224.9  1145.3     n/a      n/a      n/a     n/a
  17:04:24.437    0.0    0.0    -17.2   229.5  1144.4     n/a      n/a      n/a     n/a
  17:04:24.484    0.0    0.0    -17.5   234.4  1143.4     n/a      n/a      n/a     n/a
  17:04:24.515    0.0    0.0    -17.7   223.8  1094.8     n/a      n/a      n/a     n/a
  17:04:24.562    0.0    0.0    -18.0   228.4  1093.9     n/a      n/a      n/a     n/a
  17:04:24.609    0.0    0.0    -18.2   241.9  1121.5     n/a      n/a      n/a     n/a
  17:04:24.640    0.0    0.0    -18.2   245.0  1131.0     n/a      n/a      n/a     n/a
  17:04:24.687    0.0    0.0    -18.4   243.3  1111.0     n/a      n/a      n/a     n/a
  17:04:24.718    0.0    0.0    -18.7   251.2  1119.5     n/a      n/a      n/a     n/a
  17:04:24.765    0.0    0.0    -18.9   255.7  1118.4     n/a      n/a      n/a     n/a
  17:04:24.812    0.0    0.0    -19.1   260.3  1117.4     n/a      n/a      n/a     n/a
  17:04:24.843    0.0    0.0    -19.1   263.5  1126.8     n/a      n/a      n/a     n/a
  17:04:24.890    0.0    0.0    -19.3   264.8  1116.3     n/a      n/a      n/a     n/a
  17:04:24.921    0.0    0.0    -19.6   269.9  1115.1     n/a      n/a      n/a     n/a
  17:04:24.968    0.0    0.0    -19.8   277.2  1123.6     n/a      n/a      n/a     n/a
  17:04:25.015    0.0    0.0    -20.1   278.6  1113.0     n/a      n/a      n/a     n/a
  17:04:25.062    0.0    0.0    -20.3   279.5  1102.5     n/a      n/a      n/a     n/a
  17:04:25.093    0.0    0.0    -20.5   284.0  1101.3     n/a      n/a      n/a     n/a
  17:04:25.140    0.0    0.0    -20.8   285.0  1090.8     n/a      n/a      n/a     n/a
  17:04:25.187    0.0    0.0    -21.0   289.3  1089.7     n/a      n/a      n/a     n/a
  17:04:25.218    0.0    0.0    -21.0   289.3  1089.7     n/a      n/a      n/a     n/a
  17:04:25.265    0.0    0.0    -21.2   294.0  1088.4     n/a      n/a      n/a     n/a
  17:04:25.312    0.0    0.0    -21.5   298.8  1087.1     n/a      n/a      n/a     n/a
  17:04:25.359    0.0    0.0    -21.7   310.2  1104.6     n/a      n/a      n/a     n/a
  17:04:25.406    0.0    0.0    -21.9   307.3  1084.7     n/a      n/a      n/a     n/a
  17:04:25.437    0.0    0.0    -22.2   308.0  1074.2     n/a      n/a      n/a     n/a
  17:04:25.484    0.0    0.0    -22.4   315.9  1082.2     n/a      n/a      n/a     n/a
  17:04:25.531    0.0    0.0    -22.6   320.5  1080.9     n/a      n/a      n/a     n/a
  17:04:25.562    0.0    0.0    -22.9   324.9  1079.6     n/a      n/a      n/a     n/a
