Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: шестиугольник
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  17:26:47.984   589.3     0.0      0.0   469.3  1221.0
  17:26:48.015   591.6     0.0      0.0   471.6  1111.0
  17:26:48.062   594.0     0.0      0.0   474.0  1111.0
  17:26:48.109   596.4     0.0      0.0   476.4   751.0
  17:26:48.156   598.8     0.0      0.0   478.8   621.0
  17:26:48.187   601.0     0.0      0.0   481.0   621.0
  17:26:48.234   603.3     0.0      0.0   483.3   561.0
  17:26:48.281   605.7     0.0      0.0   485.7   561.0
  17:26:48.328   605.7     0.0      0.0   485.7   561.0
  17:26:48.375   608.1     0.0      0.0   488.1   561.0
  17:26:48.421   610.4     0.0      0.0   490.4   561.0
  17:26:48.453   612.9     0.0      0.0   492.9   561.0
  17:26:48.500   615.1     0.0      0.0   495.1   561.0
  17:26:48.531   617.4     0.0      0.0   497.4   561.0
  17:26:48.578   619.7     0.0      0.0   499.7   561.0
  17:26:48.625   622.0     0.0      0.0   502.0   551.0
  17:26:48.656   622.0     0.0      0.0   502.0   551.0
  17:26:48.703   624.4     0.0      0.0   504.4   561.0
  17:26:48.750   626.8     0.0      0.0   506.8   561.0
  17:26:48.796   629.1     0.0      0.0   509.1   561.0
  17:26:48.828   631.4     0.0      0.0   511.4   561.0
  17:26:48.875   633.8     0.0      0.0   513.8   561.0
  17:26:48.921   636.1     0.0      0.0   516.1   561.0
  17:26:48.968   638.5     0.0      0.0   518.5   561.0
  17:26:49.000   640.9     0.0      0.0   520.9   561.0
  17:26:49.046   643.1     0.0      0.0   523.1   551.0
  17:26:49.093   643.1     0.0      0.0   523.1   551.0
  17:26:49.140   645.5     0.0      0.0   525.5   551.0
  17:26:49.171   647.8     0.0      0.0   527.8   551.0
  17:26:49.218   650.2     0.0      0.0   530.2   551.0
  17:26:49.265   652.5     0.0      0.0   532.5   551.0
  17:26:49.281   652.5     0.0      0.0   532.5   551.0
  17:26:49.328   654.9     0.0      0.0   534.9   551.0
  17:26:49.375   657.2     0.0      0.0   537.2   551.0
  17:26:49.421   659.6     0.0      0.0   539.6   551.0
  17:26:49.453   661.9     0.0      0.0   541.9   551.0
  17:26:49.500   664.2     0.0      0.0   544.2   551.0
  17:26:49.546   666.6     0.0      0.0   546.6   551.0
  17:26:49.593   669.0     0.0      0.0   549.0   551.0
  17:26:49.625   671.3     0.0      0.0   551.3   551.0
  17:26:49.671   671.3     0.0      0.0   551.3   551.0
  17:26:49.718   673.6     0.0      0.0   553.6   551.0
  17:26:49.765   675.8     0.0      0.0   555.8   551.0
  17:26:49.796   678.7     0.0      0.0   558.7   551.0
  17:26:49.843   681.4     0.0      0.0   561.4   551.0
  17:26:49.890   683.8     0.0      0.0   563.8   551.0
  17:26:49.937   686.1     0.0      0.0   566.1   551.0
  17:26:49.968   686.1     0.0      0.0   566.1   551.0
  17:26:50.000   689.2     0.0      0.0   569.2   551.0
  17:26:50.046   691.4     0.0      0.0   571.4   551.0
  17:26:50.093   693.8     0.0      0.0   573.8   551.0
  17:26:50.125   693.8     0.0      0.0   573.8   551.0
  17:26:50.171   696.2     0.0      0.0   576.2   551.0
  17:26:50.218   698.5     0.0      0.0   578.5   551.0
  17:26:50.265   700.8     0.0      0.0   580.8   551.0
  17:26:50.296   703.2     0.0      0.0   583.2   551.0
  17:26:50.343   705.6     0.0      0.0   585.6   551.0
  17:26:50.390   708.6     0.0      0.0   588.6   551.0
  17:26:50.437   708.6     0.0      0.0   588.6   551.0
  17:26:50.484   711.0     0.0      0.0   591.0   551.0
  17:26:50.515   713.3     0.0      0.0   593.3   551.0
  17:26:50.562   715.7     0.0      0.0   595.7   551.0
  17:26:50.609   718.0     0.0      0.0   598.0   551.0
  17:26:50.656   720.3     0.0      0.0   600.3   551.0
  17:26:50.687   722.7     0.0      0.0   602.7   551.0
  17:26:50.734   725.0     0.0      0.0   605.0   551.0
  17:26:50.781   727.7     0.0      0.0   607.7   551.0
  17:26:50.828   729.7     0.0      0.0   609.7   551.0
  17:26:50.859   729.7     0.0      0.0   609.7   551.0
  17:26:50.906   732.0     0.0      0.0   612.0   551.0
  17:26:50.953   734.4     0.0      0.0   614.4   551.0
  17:26:51.000   736.7     0.0      0.0   616.7   551.0
  17:26:51.031   739.1     0.0      0.0   619.1   551.0
  17:26:51.078   741.3     0.0      0.0   621.3   551.0
  17:26:51.125   743.8     0.0      0.0   623.8   551.0
  17:26:51.187   746.1     0.0      0.0   626.1   541.0
  17:26:51.203   746.1     0.0      0.0   626.1   541.0
  17:26:51.250   749.1     0.0      0.0   629.1   541.0
  17:26:51.296   751.5     0.0      0.0   631.5   551.0
  17:26:51.343   754.0     0.0      0.0   634.0   541.0
  17:26:51.390   756.2     0.0      0.0   636.2   551.0
  17:26:51.421   758.5     0.0      0.0   638.5   551.0
  17:26:51.468   760.9     0.0      0.0   640.9   551.0
  17:26:51.515   763.3     0.0      0.0   643.3   551.0
  17:26:51.562   765.5     0.0      0.0   645.5   551.0
  17:26:51.593   765.5     0.0      0.0   645.5   551.0
  17:26:51.640   768.0     0.0      0.0   648.0   551.0
  17:26:51.687   770.3     0.0      0.0   650.3   551.0
  17:26:51.734   772.6     0.0      0.0   652.6   551.0
  17:26:51.765   775.0     0.0      0.0   655.0   551.0
  17:26:51.812   777.2     0.0      0.0   657.2   551.0
  17:26:51.859   779.7     0.0      0.0   659.7   551.0
  17:26:51.906   781.9     0.0      0.0   661.9   551.0
  17:26:51.937   784.3     0.0      0.0   664.3   551.0
  17:26:51.984   784.3     0.0      0.0   664.3   551.0
  17:26:52.031   786.9     0.0      0.0   666.9   551.0
  17:26:52.078   789.0     0.0      0.0   669.0   551.0
  17:26:52.109   791.4     0.0      0.0   671.4   541.0
  17:26:52.156   793.6     0.0      0.0   673.6   551.0
  17:26:52.203   796.1     0.0      0.0   676.1   541.0
  17:26:52.250   798.3     0.0      0.0   678.3   541.0
  17:26:52.296   800.6     0.0      0.0   680.6   541.0
  17:26:52.328   802.9     0.0      0.0   682.9   541.0
  17:26:52.375   805.3     0.0      0.0   685.3   541.0
  17:26:52.421   807.6     0.0      0.0   687.6   541.0
  17:26:52.468   807.6     0.0      0.0   687.6   551.0
  17:26:52.500   810.0     0.0      0.0   690.0   551.0
  17:26:52.546   812.4     0.0      0.0   692.4   551.0
  17:26:52.593   814.7     0.0      0.0   694.7   551.0
  17:26:52.640   817.1     0.0      0.0   697.1   551.0
  17:26:52.671   819.4     0.0      0.0   699.4   551.0
  17:26:52.718   821.7     0.0      0.0   701.7   551.0
  17:26:52.765   824.0     0.0      0.0   704.0   551.0
  17:26:52.812   826.5     0.0      0.0   706.5   551.0
  17:26:52.859   828.8     0.0      0.0   708.8   551.0
  17:26:52.906   828.8     0.0      0.0   708.8   551.0
  17:26:52.937   831.2     0.0      0.0   711.2   551.0
  17:26:52.953   833.5     0.0      0.0   713.5   551.0
  17:26:53.000   835.7     0.0      0.0   715.7   541.0
  17:26:53.046   838.1     0.0      0.0   718.1   551.0
  17:26:53.078   838.1     0.0      0.0   718.1   551.0
  17:26:53.125   840.4     0.0      0.0   720.4   551.0
  17:26:53.171   842.8     0.0      0.0   722.8   551.0
  17:26:53.218   845.1     0.0      0.0   725.1   551.0
  17:26:53.265   847.5     0.0      0.0   727.5   551.0
  17:26:53.296   849.9     0.0      0.0   729.9   551.0
  17:26:53.343   852.1     0.0      0.0   732.1   541.0
  17:26:53.390   854.5     0.0      0.0   734.5   541.0
  17:26:53.437   856.8     0.0      0.0   736.8   541.0
  17:26:53.468   859.2     0.0      0.0   739.2   541.0
  17:26:53.515   859.2     0.0      0.0   739.2   541.0
  17:26:53.562   861.5     0.0      0.0   741.5   541.0
  17:26:53.609   863.9     0.0      0.0   743.9   541.0
  17:26:53.640   866.2     0.0      0.0   746.2   541.0
  17:26:53.687   868.5     0.0      0.0   748.5   551.0
  17:26:53.734   870.9     0.0      0.0   750.9   551.0
  17:26:53.781   873.2     0.0      0.0   753.2   551.0
