Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  12:45:11.718   750.5    -0.6      0.0   629.6  1240.4
  12:45:11.765   752.9    -0.5      0.0   632.0  1150.4
  12:45:11.812   752.9    -0.5      0.0   632.0  1150.4
  12:45:11.843   755.3    -0.5      0.0   634.5  1120.4
  12:45:11.890   757.5    -0.5      0.0   636.8  1000.4
  12:45:11.937   759.9    -0.5      0.0   639.1  1000.4
  12:45:11.984   762.3    -0.5      0.0   641.6   980.4
  12:45:12.031   764.6    -0.5      0.0   643.9   980.4
  12:45:12.062   766.9    -0.5      0.0   646.1  1080.4
  12:45:12.109   769.2    -0.5      0.0   648.5   990.4
  12:45:12.156   771.6    -0.5      0.0   650.8   990.4
  12:45:12.203   773.8    -0.5      0.0   653.1   990.4
  12:45:12.234   776.3    -0.5      0.0   655.6   980.4
  12:45:12.265   776.3    -0.5      0.0   655.6   960.4
  12:45:12.312   778.6    -0.5      0.0   657.9   970.4
  12:45:12.359   780.9    -0.5      0.0   660.2   970.4
  12:45:12.390   783.3    -0.5      0.0   662.6   960.4
  12:45:12.437   785.7    -0.5      0.0   665.0   960.4
  12:45:12.484   787.9    -0.5      0.0   667.2   940.4
  12:45:12.531   790.4    -0.5      0.0   669.7   910.4
  12:45:12.562   790.4    -0.5      0.0   669.7   930.4
  12:45:12.625   792.6    -0.5      0.0   672.0   930.4
  12:45:12.640   795.5    -0.5      0.0   674.8   930.4
  12:45:12.687   795.5    -0.5      0.0   674.8   930.4
  12:45:12.718   798.1    -0.5      0.0   677.5   910.4
  12:45:12.765   800.5    -0.5      0.0   679.8   910.4
  12:45:12.812   802.7    -0.5      0.0   682.0   910.4
  12:45:12.859   805.4    -0.5      0.0   684.7   890.4
  12:45:12.875   807.4    -0.5      0.0   686.7   890.4
  12:45:12.921   807.4    -0.5      0.0   686.7   890.4
  12:45:12.968   809.7    -0.5      0.0   689.1   890.4
