Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  12:54:24.703   854.1     2.1     -0.1   735.9   923.4
  12:54:24.734   856.5     2.1     -0.1   738.3   923.4
  12:54:24.781   858.9     2.1     -0.1   740.6   923.4
  12:54:24.828   861.1     2.1     -0.1   742.9   923.4
  12:54:24.859   863.5     2.1     -0.1   745.0   773.4
  12:54:24.906   865.9     2.1     -0.1   747.3   773.3
  12:54:24.953   868.2     2.1     -0.1   749.7   763.3
  12:54:25.000   868.2     2.1     -0.1   749.6   753.3
  12:54:25.031   870.5     2.1     -0.1   751.9   753.3
  12:54:25.078   872.9     2.1     -0.1   754.4   753.3
  12:54:25.109   875.2     2.1     -0.1   756.6   753.3
  12:54:25.156   877.5     2.1     -0.1   759.0   753.3
  12:54:25.203   879.9     2.1     -0.1   761.3   753.3
  12:54:25.250   882.2     2.1     -0.1   763.6   753.3
  12:54:25.296   884.5     2.1     -0.1   765.9   753.3
  12:54:25.328   884.5     2.1     -0.1   765.9   753.3
  12:54:25.375   886.9     2.1     -0.1   768.3   753.3
  12:54:25.421   889.3     2.1     -0.1   770.8   753.3
  12:54:25.453   891.6     2.1     -0.1   773.0   753.3
  12:54:25.515   893.9     2.1     -0.1   775.4   753.3
  12:54:25.546   896.2     2.1     -0.1   777.6   753.3
  12:54:25.578   898.5     2.1     -0.1   780.0   753.3
  12:54:25.625   900.9     2.1     -0.1   782.3   753.3
  12:54:25.671   903.2     2.1     -0.1   784.6   753.3
  12:54:25.718   903.2     2.1     -0.1   784.6   753.3
  12:54:25.765   905.6     2.0     -0.1   787.1   753.3
  12:54:25.796   907.9     2.0     -0.1   789.4   753.3
  12:54:25.843   910.4     2.0     -0.1   791.8   753.3
  12:54:25.890   912.6     2.0     -0.1   794.1   753.3
  12:54:25.921   915.1     2.0     -0.1   796.5   753.3
  12:54:25.968   917.3     2.0     -0.1   798.8   753.3
  12:54:26.015   919.6     2.0     -0.1   801.1   753.2
  12:54:26.062   922.0     2.0     -0.1   803.5   753.2
  12:54:26.093   924.3     2.0     -0.1   805.8   753.2
  12:54:26.140   924.3     2.0     -0.1   805.8   753.2
  12:54:26.171   926.7     2.0     -0.1   808.1   753.2
  12:54:26.218   929.0     2.0     -0.1   810.4   753.2
  12:54:26.265   931.3     2.0     -0.1   812.8   753.2
  12:54:26.312   933.7     2.0     -0.1   815.1   753.2
  12:54:26.343   936.0     2.0     -0.1   817.5   753.2
  12:54:26.390   938.3     2.0     -0.1   819.7   753.2
  12:54:26.437   938.3     2.0     -0.1   819.7   753.2
  12:54:26.468   940.8     2.0     -0.1   822.2   753.2
  12:54:26.500   943.0     2.0     -0.1   824.4   753.2
  12:54:26.546   945.4     2.0     -0.1   826.8   753.2
  12:54:26.593   947.7     2.0     -0.1   829.1   753.2
  12:54:26.625   950.0     2.0     -0.1   831.5   753.2
  12:54:26.671   950.0     2.0     -0.1   831.5   753.2
  12:54:26.718   952.3     2.0     -0.1   833.7   753.2
  12:54:26.765   954.8     2.0     -0.1   836.2   753.2
  12:54:26.796   957.1     1.9     -0.1   838.5   753.2
  12:54:26.843   959.4     1.9     -0.1   840.8   743.2
  12:54:26.890   961.7     1.9     -0.1   843.2   743.2
