Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  16:30:52.828   658.0     1.3     -0.1   539.6  1082.5
  16:30:52.875   660.3     1.3     -0.1   541.9  1072.5
  16:30:52.937   662.7     1.3     -0.1   544.0   862.5
  16:30:52.968   665.0     1.3     -0.1   546.1   732.5
  16:30:53.015   667.4     1.3     -0.1   548.5   732.5
  16:30:53.062   669.8     1.3     -0.1   550.9   712.5
  16:30:53.109   672.1     1.3     -0.1   553.2   702.5
  16:30:53.156   674.4     1.3     -0.1   555.4   702.5
  16:30:53.203   676.7     1.3     -0.1   557.8   712.5
  16:30:53.265   679.0     1.3     -0.1   560.1   702.5
  16:30:53.312   681.5     1.3     -0.1   562.6   712.5
  16:30:53.359   683.7     1.3     -0.1   564.8   702.5
  16:30:53.406   686.1     1.3     -0.1   567.2   702.5
  16:30:53.453   688.5     1.3     -0.1   569.5   702.5
  16:30:53.500   690.8     1.3     -0.1   571.8   702.5
  16:30:53.546   693.2     1.3     -0.1   574.3   702.5
  16:30:53.593   695.5     1.3     -0.1   576.6   702.5
  16:30:53.640   697.7     1.3     -0.1   578.8   702.5
  16:30:53.687   700.2     1.3     -0.1   581.2   702.5
  16:30:53.734   702.6     1.3     -0.1   583.6   702.5
  16:30:53.796   704.8     1.3     -0.1   585.9   702.5
  16:30:53.843   707.9     1.3     -0.1   589.0   702.5
  16:30:53.890   710.3     1.3     -0.1   591.4   702.4
  16:30:53.937   712.6     1.3     -0.1   593.7   702.4
  16:30:54.000   715.1     1.3     -0.1   596.1   702.4
  16:30:54.046   717.2     1.3     -0.1   598.3   702.4
  16:30:54.093   719.6     1.3     -0.1   600.6   702.4
  16:30:54.140   721.9     1.3     -0.1   603.0   702.4
  16:30:54.187   724.5     1.2     -0.1   605.5   702.4
  16:30:54.234   726.6     1.2     -0.1   607.7   702.4
  16:30:54.281   728.9     1.2     -0.1   610.0   702.4
  16:30:54.328   731.4     1.2     -0.1   612.4   702.4
  16:30:54.390   734.5     1.2     -0.1   615.6   702.4
  16:30:54.437   736.8     1.2     -0.1   617.8   702.4
