Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: против часовой стрелки
Скорость движения: 50.0 мм/с
Рабочий дальномер: левый (Rf_L)

Выходная информация: положение робота, координаты точек объекта

          Time   X_rob   Y_rob  Ang_rob   X_obj   Y_obj
  чч:мм:сс.ссс      мм      мм     град      мм      мм
  12:37:13.125   778.9    -9.1      0.5   648.5  1190.8
  12:37:13.171   778.9    -9.1      0.5   649.4  1080.9
  12:37:13.218   781.3    -9.0      0.5   651.8  1080.9
  12:37:13.265   783.7    -9.0      0.5   654.8  1010.9
  12:37:13.312   786.1    -9.0      0.5   657.4   980.9
  12:37:13.343   788.3    -9.0      0.5   659.6   980.9
  12:37:13.390   790.6    -9.0      0.5   662.0   981.0
  12:37:13.453   793.0    -8.9      0.5   664.6   951.0
  12:37:13.484   795.5    -8.9      0.5   667.1   951.0
  12:37:13.515   797.8    -8.9      0.5   669.3   961.0
  12:37:13.562   800.0    -8.9      0.5   671.6   961.0
  12:37:13.609   800.0    -8.9      0.5   671.6   961.0
  12:37:13.656   802.3    -8.9      0.5   673.9   961.1
  12:37:13.687   804.8    -8.8      0.5   676.5   941.1
  12:37:13.734   807.1    -8.8      0.5   678.8   941.1
  12:37:13.781   809.3    -8.8      0.5   680.9   951.1
  12:37:13.828   811.8    -8.8      0.5   683.6   931.1
  12:37:13.859   814.1    -8.8      0.5   685.9   931.2
  12:37:13.906   816.5    -8.7      0.5   688.2   941.2
  12:37:13.953   818.7    -8.7      0.5   690.5   931.2
  12:37:14.000   821.1    -8.7      0.5   692.9   931.2
  12:37:14.031   823.5    -8.7      0.5   695.4   921.2
  12:37:14.078   823.5    -8.7      0.5   695.4   921.2
  12:37:14.125   825.7    -8.7      0.5   697.6   921.3
  12:37:14.171   828.1    -8.6      0.5   699.9   921.3
  12:37:14.203   830.4    -8.6      0.5   702.3   921.3
  12:37:14.250   832.8    -8.6      0.5   704.5   941.3
  12:37:14.296   835.2    -8.6      0.5   707.1   921.3
  12:37:14.343   837.4    -8.5      0.5   709.3   921.4
  12:37:14.375   839.8    -8.5      0.5   711.7   921.4
  12:37:14.421   842.2    -8.5      0.5   714.2   911.4
  12:37:14.468   842.2    -8.5      0.5   714.2   911.4
  12:37:14.515   844.5    -8.5      0.5   716.5   911.4
  12:37:14.546   846.7    -8.5      0.5   718.7   911.4
  12:37:14.593   849.3    -8.4      0.5   721.2   911.5
  12:37:14.640   851.5    -8.4      0.5   723.5   911.5
  12:37:14.687   853.9    -8.4      0.5   725.9   901.5
  12:37:14.718   856.3    -8.4      0.5   728.4   891.5
  12:37:14.765   858.5    -8.4      0.5   730.6   901.6
  12:37:14.812   860.9    -8.3      0.5   732.9   901.6
  12:37:14.859   863.2    -8.3      0.5   735.2   901.6
  12:37:14.890   863.2    -8.3      0.5   735.2   901.6
  12:37:14.937   866.3    -8.3      0.5   738.3   901.6
