Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: по часовой стрелке
Скорость движения: 50.0 мм/с
Рабочий дальномер: правый (Rf_R)
Матрица положения дальномера Rf_R:
   0.000   1.000   0.000   -65.0
  -1.000   0.000   0.000  -223.0
   0.000   0.000   1.000   265.5
       0       0       0       1

Выходная информация: положение робота, данные дальномера об объекте

          Time   X_rob   Y_rob  Ang_rob    Rf_R
  12:04:05.015    -4.6  1233.6     89.6   400.0
  12:04:05.046    -4.6  1235.9     89.6   400.0
  12:04:05.093    -4.6  1238.3     89.6   400.0
  12:04:05.140    -4.6  1240.6     89.6   400.0
  12:04:05.187    -4.6  1243.4     89.6   400.0
  12:04:05.218    -4.6  1245.4     89.6   400.0
  12:04:05.265    -4.6  1247.7     89.6   400.0
  12:04:05.312    -4.6  1247.7     89.6   400.0
  12:04:05.359    -4.5  1252.3     89.6   400.0
  12:04:05.390    -4.5  1252.3     89.6   400.0
  12:04:05.437    -4.5  1254.6     89.6   400.0
  12:04:05.468    -4.5  1257.0     89.6   400.0
  12:04:05.515    -4.5  1259.3     89.6   400.0
  12:04:05.562    -4.5  1261.7     89.6   420.0
  12:04:05.609    -4.4  1264.1     89.6   440.0
  12:04:05.656    -4.4  1266.4     89.6   440.0
  12:04:05.687    -4.4  1266.4     89.6   560.0
  12:04:05.734    -4.4  1268.8     89.6   610.0
  12:04:05.781    -4.4  1271.0     89.6   610.0
  12:04:05.828    -4.4  1273.5     89.6   640.0
  12:04:05.859    -4.4  1275.8     89.6   660.0
  12:04:05.906    -4.3  1278.1     89.6   650.0
  12:04:05.953    -4.3  1280.3     89.6   660.0
  12:04:06.000    -4.3  1282.7     89.6   660.0
  12:04:06.031    -4.3  1285.1     89.6   660.0
  12:04:06.078    -4.3  1285.1     89.6   660.0
  12:04:06.125    -4.3  1287.4     89.6   670.0
  12:04:06.171    -4.3  1289.8     89.6   670.0
  12:04:06.203    -4.3  1292.2     89.6   670.0
  12:04:06.250    -4.2  1294.4     89.6   680.0
  12:04:06.296    -4.2  1296.8     89.6   680.0
  12:04:06.343    -4.2  1299.1     89.6   680.0
  12:04:06.375    -4.2  1301.4     89.6   680.0
  12:04:06.421    -4.2  1303.8     89.6   680.0
  12:04:06.453    -4.2  1303.8     89.6   680.0
  12:04:06.500    -4.2  1306.1     89.6   680.0
  12:04:06.515    -4.1  1308.5     89.6   680.0
  12:04:06.578    -4.1  1310.9     89.6   680.0
  12:04:06.609    -4.1  1313.1     89.6   680.0
  12:04:06.656    -4.1  1315.5     89.6   680.0
  12:04:06.703    -4.1  1315.5     89.6   680.0
  12:04:06.734    -4.1  1317.8     89.6   680.0
  12:04:06.781    -4.1  1320.1     89.6   680.0
  12:04:06.828    -4.1  1322.6     89.6   680.0
  12:04:06.875    -4.0  1324.9     89.6   740.0
  12:04:06.906    -4.0  1327.1     89.6   680.0
  12:04:06.968    -4.0  1329.5     89.6   740.0
  12:04:07.000    -4.0  1331.9     89.6   770.0
  12:04:07.031    -4.0  1334.2     89.6   770.0
  12:04:07.078    -4.0  1334.2     89.6   960.0
  12:04:40.000   644.8  1838.8      0.0   980.0
  12:04:40.046   647.2  1838.8      0.0   980.0
  12:04:40.078   647.2  1838.8      0.0   880.0
  12:04:40.125   649.5  1838.8      0.0   770.0
  12:04:40.171   651.9  1838.8      0.0   770.0
  12:04:40.218   654.2  1838.8      0.0   680.0
  12:04:40.250   656.5  1838.8      0.0   640.0
  12:04:40.296   658.9  1838.8      0.0   640.0
  12:04:40.343   661.2  1838.8      0.0   580.0
  12:04:40.390   663.6  1838.8      0.0   580.0
  12:04:40.437   665.9  1838.8      0.0   580.0
  12:04:40.468   668.2  1838.8      0.0   560.0
  12:04:40.515   668.2  1838.8      0.0   530.0
  12:04:40.562   670.6  1838.8      0.0   530.0
  12:04:40.609   672.9  1838.8      0.0   510.0
  12:04:40.640   675.3  1838.8      0.0   500.0
  12:04:40.687   677.6  1838.8      0.0   500.0
  12:04:40.734   679.9  1838.8      0.0   470.0
  12:04:40.781   682.3  1838.8      0.0   460.0
  12:04:40.812   684.6  1838.8      0.0   460.0
  12:04:40.859   686.9  1838.8      0.0   440.0
  12:04:40.906   689.2  1838.8      0.0   430.0
  12:04:40.953   689.2  1838.8      0.0   430.0
  12:04:40.984   691.6  1838.8      0.0   430.0
  12:04:41.031   694.0  1838.8      0.0   430.0
  12:04:41.078   696.3  1838.8      0.0   430.0
  12:04:41.125   698.8  1838.8      0.0   430.0
  12:04:41.156   701.1  1838.8      0.0   430.0
  12:04:41.203   703.3  1838.8      0.0   430.0
  12:04:41.250   705.7  1838.8      0.0   430.0
  12:04:41.296   705.7  1838.8      0.0   430.0
  12:04:41.328   710.3  1838.8      0.0   430.0
  12:04:41.375   710.3  1838.8      0.0   430.0
  12:04:41.406   712.7  1838.8      0.0   430.0
  12:04:41.453   715.0  1838.8      0.0   430.0
  12:04:41.500   717.3  1838.8      0.0   430.0
  12:04:41.531   719.7  1838.8      0.0   430.0
  12:04:41.578   722.1  1838.8      0.0   430.0
  12:04:41.625   722.1  1838.8      0.0   430.0
  12:04:41.656   724.5  1838.8      0.0   430.0
  12:04:41.718   726.7  1838.8      0.0   430.0
  12:04:41.750   729.1  1838.8      0.0   430.0
  12:04:41.796   731.5  1838.8      0.0   430.0
  12:04:41.843   733.7  1838.8      0.0   430.0
  12:04:41.875   736.1  1838.8      0.0   430.0
  12:04:41.921   738.5  1838.8      0.0   430.0
  12:04:41.968   740.8  1838.8      0.0   440.0
  12:04:42.000   743.1  1838.8      0.0   440.0
  12:04:42.046   743.1  1838.8      0.0   440.0
  12:04:42.093   745.4  1838.8      0.0   440.0
  12:04:42.140   748.0  1838.8      0.0   440.0
  12:04:42.171   750.2  1838.8      0.0   440.0
  12:04:42.218   752.5  1838.8      0.0   440.0
  12:04:42.265   754.8  1838.8      0.0   440.0
  12:04:42.312   757.2  1838.8      0.0   440.0
  12:04:42.359   759.4  1838.8      0.0   440.0
  12:04:42.390   759.4  1838.8      0.0   440.0
  12:04:42.421   761.7  1838.8      0.0   440.0
  12:04:42.468   764.1  1838.8      0.0   440.0
  12:04:42.515   766.5  1838.8      0.0   440.0
  12:04:42.562   768.8  1838.8      0.0   440.0
  12:04:42.609   771.2  1838.8      0.0   440.0
  12:04:42.640   773.5  1838.8      0.0   440.0
  12:04:42.687   775.8  1838.8      0.0   440.0
  12:04:42.734   778.2  1838.8      0.0   440.0
  12:04:42.750   778.2  1838.8      0.0   440.0
  12:04:42.796   780.6  1838.8      0.0   440.0
  12:04:42.828   782.9  1838.8      0.0   440.0
  12:04:42.875   785.2  1838.8      0.0   450.0
  12:04:42.921   787.5  1838.8      0.0   440.0
  12:04:42.968   790.0  1838.8      0.0   440.0
  12:04:43.015   792.2  1838.8      0.0   440.0
  12:04:43.062   792.2  1838.8      0.0   440.0
  12:04:43.093   794.5  1838.8      0.0   440.0
  12:04:43.140   796.9  1838.8      0.0   450.0
  12:04:43.187   799.3  1838.8      0.0   450.0
  12:04:43.234   801.6  1838.8      0.0   450.0
  12:04:43.265   803.9  1838.8      0.0   440.0
  12:04:43.312   806.3  1838.8      0.0   440.0
  12:04:43.359   808.6  1838.9      0.0   440.0
  12:04:43.406   811.0  1838.9      0.0   440.0
  12:04:43.437   813.2  1838.9      0.0   440.0
  12:04:43.484   813.2  1838.9      0.0   440.0
  12:04:43.531   815.6  1838.9      0.0   440.0
  12:04:43.578   817.9  1838.9      0.0   440.0
  12:04:43.625   820.2  1838.9      0.0   450.0
  12:04:43.656   822.6  1838.9      0.0   450.0
  12:04:43.703   825.0  1838.9      0.0   440.0
  12:04:43.765   827.4  1838.9      0.0   450.0
  12:04:43.796   829.7  1838.9      0.0   450.0
  12:04:43.828   832.0  1838.9      0.0   450.0
  12:04:43.875   834.3  1838.9      0.0   450.0
  12:04:43.921   836.7  1838.9      0.0   450.0
  12:04:43.968   836.7  1838.9      0.0   450.0
  12:04:44.000   839.8  1838.9      0.0   450.0
  12:04:44.046   842.2  1838.9      0.0   450.0
  12:04:44.093   844.5  1838.9      0.0   450.0
  12:04:44.140   846.7  1838.9      0.0   450.0
  12:04:44.171   849.1  1838.9      0.0   450.0
  12:04:44.218   849.1  1838.9      0.0   450.0
  12:04:44.265   851.5  1838.9      0.0   450.0
  12:04:44.312   853.9  1838.9      0.0   450.0
  12:04:44.375   858.6  1838.9      0.0   450.0
  12:04:44.390   858.6  1838.9      0.0   450.0
  12:04:44.421   860.9  1838.9      0.0   450.0
  12:04:44.468   863.2  1838.9      0.0   450.0
  12:04:44.515   865.5  1838.9      0.0   450.0
  12:04:44.562   867.9  1838.9      0.0   460.0
  12:04:44.593   867.9  1838.9      0.0   460.0
  12:04:44.640   870.2  1838.9      0.0   460.0
  12:04:44.687   872.6  1838.9      0.0   460.0
  12:04:44.765   874.9  1838.9      0.0   460.0
  12:04:44.781   877.9  1838.9      0.0   460.0
  12:04:44.812   880.3  1838.9      0.0   460.0
  12:04:44.859   880.3  1838.9      0.0   460.0
  12:04:44.906   882.7  1838.9      0.0   460.0
  12:04:44.953   885.1  1838.9      0.0   460.0
  12:04:44.984   887.4  1838.9      0.0   460.0
  12:04:45.031   889.7  1838.9      0.0   460.0
  12:04:45.078   892.1  1838.9      0.0   460.0
  12:04:45.125   894.3  1838.9      0.0   460.0
  12:04:45.171   894.3  1838.9      0.0   460.0
  12:04:45.203   896.8  1838.9      0.0   460.0
  12:04:45.250   899.8  1838.9      0.0   460.0
  12:04:45.296   902.2  1838.9      0.0   460.0
  12:04:45.328   904.6  1838.9      0.0   460.0
  12:04:45.375   906.9  1838.9      0.0   460.0
  12:04:45.421   909.2  1838.9      0.0   460.0
  12:04:45.468   911.6  1838.9      0.0   460.0
  12:04:45.500   913.8  1838.9      0.0   460.0
  12:04:45.546   916.1  1838.9      0.0   460.0
  12:04:45.593   916.1  1838.9      0.0   460.0
  12:04:45.640   918.5  1838.9      0.0   460.0
  12:04:45.687   920.8  1838.9      0.0   460.0
  12:04:45.718   923.3  1838.9      0.0   460.0
  12:04:45.781   925.6  1838.9      0.0   460.0
  12:04:45.812   928.0  1838.9      0.0   470.0
  12:04:45.859   930.2  1838.9      0.0   460.0
  12:04:45.906   932.5  1838.9      0.0   460.0
  12:04:45.937   934.9  1838.9      0.0   470.0
  12:04:45.984   937.3  1838.9      0.0   470.0
  12:04:46.031   937.3  1838.9      0.0   460.0
  12:04:46.062   939.5  1838.9      0.0   470.0
  12:04:46.109   941.9  1838.9      0.0   470.0
  12:04:46.156   944.3  1838.9      0.0   460.0
  12:04:46.203   946.6  1838.9      0.0   470.0
  12:04:46.234   948.9  1838.9      0.0   460.0
  12:04:46.281   951.2  1838.9      0.0   460.0
  12:04:46.328   953.7  1838.9      0.0   460.0
  12:04:46.375   956.0  1838.9      0.0   430.0
  12:04:46.421   958.4  1838.9      0.0   420.0
  12:04:46.453   958.4  1838.9      0.0   420.0
  12:04:46.500   960.7  1838.9      0.0   400.0
  12:04:46.546   963.0  1838.9      0.0   390.0
  12:04:46.593   965.3  1838.9      0.0   390.0
  12:04:46.625   967.7  1838.9      0.0   380.0
  12:04:46.671   970.0  1838.9      0.0   380.0
  12:04:46.718   972.3  1838.9      0.0   380.0
  12:04:46.765   974.7  1838.9      0.0   380.0
  12:04:46.796   977.0  1838.9      0.0   380.0
  12:04:46.843   979.4  1838.9      0.0   380.0
  12:04:46.890   979.4  1838.9      0.0   370.0
  12:04:46.937   981.7  1838.9      0.0   370.0
  12:04:46.984   984.0  1838.9      0.0   380.0
  12:04:47.015   986.4  1838.9      0.0   370.0
  12:04:47.062   988.7  1838.9      0.0   370.0
  12:04:47.109   991.1  1838.9      0.0   380.0
  12:04:47.156   993.4  1838.9      0.0   370.0
  12:04:47.187   995.7  1838.9      0.0   370.0
  12:04:47.234   998.1  1838.9      0.0   380.0
  12:04:47.281  1000.4  1838.9      0.0   380.0
  12:04:47.312  1000.4  1838.9      0.0   370.0
  12:04:47.375  1005.1  1838.9      0.0   380.0
  12:04:47.406  1005.1  1838.9      0.0   380.0
  12:04:47.453  1007.4  1838.9      0.0   370.0
  12:04:47.500  1009.7  1838.9      0.0   380.0
  12:04:47.531  1012.2  1838.9      0.0   380.0
  12:04:47.578  1014.5  1838.9      0.0   370.0
  12:04:47.625  1016.8  1838.9      0.0   370.0
  12:04:47.671  1019.2  1838.9      0.0   370.0
  12:04:47.718  1021.5  1838.9      0.0   370.0
  12:04:47.765  1023.8  1838.9      0.0   370.0
  12:04:47.796  1023.8  1838.9      0.0   380.0
  12:04:47.843  1026.1  1838.9      0.0   380.0
  12:04:47.890  1028.4  1838.9      0.0   380.0
  12:04:47.937  1030.8  1838.9      0.0   370.0
  12:04:47.968  1033.3  1838.9      0.0   370.0
  12:04:48.015  1035.5  1838.9      0.0   380.0
  12:04:48.062  1038.6  1838.9      0.0   370.0
  12:04:48.109  1038.6  1838.9      0.0   370.0
  12:04:48.140  1041.0  1838.9      0.0   380.0
  12:04:48.187  1043.3  1838.9      0.0   380.0
  12:04:48.234  1045.7  1838.9      0.0   370.0
  12:04:48.281  1048.0  1838.9      0.0   380.0
  12:04:48.312  1050.4  1838.9      0.0   380.0
  12:04:48.359  1052.7  1838.9      0.0   380.0
  12:04:48.406  1054.9  1838.9      0.0   380.0
  12:04:48.453  1057.4  1838.9      0.0   380.0
  12:04:48.484  1057.4  1838.9      0.0   380.0
  12:04:48.531  1059.8  1838.9      0.0   380.0
  12:04:48.562  1062.0  1838.9      0.0   380.0
  12:04:48.593  1064.3  1838.9      0.0   380.0
  12:04:48.625  1064.3  1838.9      0.0   380.0
  12:04:48.671  1066.7  1838.9      0.0   380.0
  12:04:48.718  1069.1  1838.9      0.0   380.0
  12:04:48.765  1071.3  1838.9      0.0   380.0
  12:04:48.812  1073.7  1838.9      0.0   380.0
  12:04:48.843  1076.5  1838.9      0.0   380.0
  12:04:48.890  1078.5  1838.9      0.0   380.0
  12:04:48.921  1080.8  1838.9      0.0   390.0
  12:04:48.968  1083.1  1838.9      0.0   380.0
  12:04:49.015  1085.4  1838.9      0.0   380.0
  12:04:49.062  1085.4  1838.9      0.0   380.0
  12:04:49.109  1087.7  1838.9      0.0   380.0
  12:04:49.140  1090.1  1838.9      0.0   380.0
  12:04:49.187  1092.4  1838.9      0.0   380.0
  12:04:49.234  1094.7  1838.9      0.0   380.0
  12:04:49.265  1097.1  1838.9      0.0   380.0
  12:04:49.312  1099.5  1838.9      0.0   380.0
  12:04:49.359  1101.8  1838.9      0.0   380.0
  12:04:49.421  1104.1  1838.9      0.0   380.0
  12:04:49.437  1104.1  1838.9      0.0   380.0
  12:04:49.484  1106.4  1838.9      0.0   380.0
  12:04:49.531  1108.9  1838.9      0.0   380.0
  12:04:49.562  1111.1  1838.9      0.0   380.0
  12:04:49.609  1113.4  1838.9      0.0   380.0
  12:04:49.656  1115.9  1838.9      0.0   380.0
  12:04:49.703  1118.1  1838.9      0.0   380.0
  12:04:49.750  1120.5  1838.9      0.0   380.0
  12:04:49.781  1122.8  1838.9      0.0   380.0
  12:04:49.828  1125.3  1838.9      0.0   390.0
  12:04:49.875  1125.3  1838.9      0.0   380.0
  12:04:49.906  1127.6  1838.9      0.0   380.0
  12:04:49.937  1129.9  1838.9      0.0   390.0
  12:04:49.984  1132.2  1838.9      0.0   390.0
  12:04:50.031  1134.5  1838.9      0.0   390.0
  12:04:50.078  1136.8  1838.9      0.0   390.0
  12:04:50.109  1136.8  1838.9      0.0   390.0
  12:04:50.156  1139.1  1838.9      0.0   390.0
  12:04:50.203  1141.6  1838.9      0.0   390.0
  12:04:50.250  1143.9  1838.9      0.0   390.0
  12:04:50.296  1146.3  1838.9      0.0   390.0
  12:04:50.328  1148.6  1838.9      0.0   390.0
  12:04:50.375  1150.9  1838.9      0.0   390.0
  12:04:50.421  1153.2  1838.9      0.0   390.0
  12:04:50.453  1155.6  1838.9      0.0   390.0
  12:04:50.500  1157.9  1838.9      0.0   390.0
  12:04:50.546  1157.9  1838.9      0.0   390.0
  12:04:50.593  1160.2  1838.9      0.0   390.0
  12:04:50.640  1162.6  1838.9      0.0   390.0
  12:04:50.687  1165.1  1838.9      0.0   390.0
  12:04:50.718  1167.3  1838.9      0.0   390.0
  12:04:50.765  1169.6  1838.9      0.0   390.0
  12:04:50.812  1172.0  1838.9      0.0   390.0
  12:04:50.859  1174.5  1838.9      0.0   390.0
  12:04:50.890  1176.7  1838.9      0.0   390.0
