Лабораторная работа 1. Анализ сенсорных данных об объекте

Маршрут: квадрат
Направление движения: по часовой стрелке
Скорость движения: 50.0 мм/с
Рабочий дальномер: правый (Rf_R)
Матрица положения дальномера Rf_R:
   0.000   1.000   0.000   -65.0
  -1.000   0.000   0.000  -223.0
   0.000   0.000   1.000   265.5
       0       0       0       1

Выходная информация: положение робота, данные дальномера об объекте

          Time   X_rob   Y_rob  Ang_rob    Rf_R
  11:15:35.375    15.1   951.8     91.0   460.0
  11:15:35.421    15.1   954.1     91.0   450.0
  11:15:35.453    15.0   956.5     91.0   450.0
  11:15:35.484    15.0   956.5     91.0   460.0
  11:15:35.531    15.0   958.7     91.0   460.0
  11:15:35.578    15.0   961.1     91.0   460.0
  11:15:35.609    14.9   963.4     91.0   450.0
  11:15:35.656    14.9   965.8     91.0   450.0
  11:15:35.703    14.8   968.1     91.0   450.0
  11:15:35.734    14.8   968.1     91.0   450.0
  11:15:35.765    14.8   970.5     91.0   450.0
  11:15:35.812    14.8   972.8     91.0   450.0
  11:15:35.859    14.7   975.2     91.0   450.0
  11:15:35.906    14.7   977.5     91.0   450.0
  11:15:35.953    14.6   979.8     91.0   450.0
  11:15:35.984    14.6   982.2     91.0   450.0
  11:15:36.031    14.5   984.5     91.0   450.0
  11:15:36.078    14.5   986.9     91.0   450.0
  11:15:36.125    14.5   989.2     91.0   450.0
  11:15:36.156    14.5   989.2     91.0   450.0
  11:15:36.203    14.4   991.6     91.0   450.0
  11:15:36.250    14.4   993.9     91.0   450.0
  11:15:36.281    14.3   996.2     91.0   450.0
  11:15:36.328    14.3   998.6     91.0   450.0
  11:15:36.359    14.3  1000.8     91.0   450.0
  11:15:36.406    14.3  1000.8     91.0   440.0
  11:15:36.437    14.2  1003.1     91.0   440.0
  11:15:36.484    14.2  1005.6     91.0   450.0
  11:15:36.531    14.1  1007.8     91.0   440.0
  11:15:36.578    14.1  1011.1     91.0   440.0
  11:15:36.609    14.0  1013.3     91.0   440.0
  11:15:36.656    14.0  1015.6     91.0   440.0
  11:15:36.703    14.0  1015.6     91.0   440.0
  11:15:36.750    14.0  1018.1     91.0   440.0
  11:15:36.781    13.9  1020.3     91.0   440.0
  11:15:36.828    13.9  1022.7     91.0   440.0
  11:15:36.875    13.8  1025.0     91.0   440.0
  11:15:36.921    13.8  1027.4     91.0   440.0
  11:15:36.968    13.7  1029.8     91.0   440.0
  11:15:37.000    13.7  1032.2     91.0   440.0
  11:15:37.031    13.7  1032.2     91.0   440.0
  11:15:37.078    13.7  1034.4     91.0   440.0
  11:15:37.125    13.6  1036.7     91.0   440.0
  11:15:37.171    13.6  1039.1     91.0   440.0
  11:15:37.203    13.5  1041.4     91.0   440.0
  11:15:37.250    13.5  1043.7     91.0   440.0
  11:15:37.296    13.5  1046.1     91.0   440.0
  11:15:37.343    13.4  1048.4     91.0   440.0
  11:15:37.343    13.4  1048.4     91.0   440.0
  11:15:37.390    13.4  1050.8     91.0   440.0
  11:15:37.437    13.3  1053.0     91.0   440.0
  11:15:37.484    13.3  1055.5     91.0   440.0
  11:15:37.515    13.3  1055.5     91.0   440.0
  11:15:37.562    13.3  1057.7     91.0   440.0
  11:15:37.609    13.2  1060.3     91.0   430.0
  11:15:37.640    13.2  1062.5     91.0   430.0
  11:15:37.687    13.1  1064.8     91.0   430.0
  11:15:37.734    13.1  1067.2     91.0   430.0
  11:15:37.781    13.0  1070.3     91.0   430.0
  11:15:37.828    13.0  1072.6     91.0   430.0
  11:15:37.859    13.0  1072.6     91.0   430.0
  11:15:37.921    12.9  1077.3     91.0   430.0
  11:15:37.953    12.9  1077.3     91.0   430.0
  11:15:38.000    12.9  1079.6     91.0   430.0
  11:15:38.046    12.8  1082.0     91.0   430.0
  11:15:38.078    12.8  1084.3     91.0   430.0
  11:15:38.125    12.7  1086.6     91.0   430.0
  11:15:38.171    12.7  1089.0     91.0   430.0
  11:15:38.203    12.7  1091.3     91.0   430.0
  11:15:38.250    12.6  1093.7     91.0   430.0
  11:15:38.296    12.6  1093.7     91.0   430.0
  11:15:38.359    12.5  1098.3     91.0   430.0
  11:15:38.390    12.5  1098.3     91.0   430.0
  11:15:38.437    12.5  1100.7     91.0   430.0
  11:15:38.468    12.5  1103.1     91.0   430.0
  11:15:38.531    12.4  1105.4     91.0   420.0
  11:15:38.562    12.4  1107.7     91.0   420.0
  11:15:38.609    12.3  1110.0     91.0   430.0
  11:15:38.640    12.3  1112.4     91.0   420.0
  11:15:38.687    12.2  1114.7     91.0   420.0
  11:15:38.718    12.2  1114.7     91.0   430.0
  11:15:38.765    12.2  1117.0     91.0   430.0
  11:15:38.812    12.2  1119.4     91.0   430.0
  11:15:38.859    12.1  1121.7     91.0   430.0
  11:15:38.890    12.1  1124.0     91.0   430.0
  11:15:38.937    12.0  1126.4     91.0   420.0
  11:15:38.984    12.0  1128.7     91.0   420.0
  11:15:39.031    12.0  1131.1     91.0   420.0
  11:15:39.062    12.0  1131.1     91.0   420.0
  11:15:39.109    11.9  1133.4     91.0   420.0
  11:15:39.156    11.9  1135.7     91.0   420.0
  11:15:39.203    11.8  1138.1     91.0   420.0
  11:15:39.234    11.8  1140.4     91.0   420.0
  11:15:39.281    11.8  1142.8     91.0   420.0
  11:15:39.328    11.7  1145.1     91.0   420.0
  11:15:39.375    11.7  1147.4     91.0   430.0
  11:15:39.406    11.6  1149.8     91.0   430.0
  11:15:39.453    11.6  1152.1     91.0   430.0
  11:15:39.500    11.6  1152.1     91.0   440.0
  11:15:39.546    11.5  1154.4     91.0   450.0
  11:15:39.578    11.5  1156.7     91.0   450.0
  11:15:39.625    11.5  1159.2     91.0   470.0
  11:15:39.671    11.4  1161.5     91.0   490.0
  11:15:39.718    11.4  1163.9     91.0   490.0
  11:15:39.765    11.3  1166.1     91.0   510.0
  11:15:39.796    11.3  1168.6     91.0   530.0
  11:15:39.843    11.3  1170.9     91.0   530.0
  11:15:39.890    11.2  1173.3     91.0   550.0
  11:15:39.937    11.2  1175.5     91.0   560.0
  11:15:39.984    11.1  1178.0     91.0   560.0
  11:15:40.015    11.1  1178.0     91.0   560.0
  11:15:40.062    11.1  1180.2     91.0   570.0
  11:15:40.109    11.0  1182.5     91.0   570.0
  11:15:40.140    11.0  1184.9     91.0   620.0
  11:15:40.187    11.0  1187.2     91.0   590.0
  11:15:40.234    10.9  1189.5     91.0   590.0
  11:15:40.281    10.9  1191.9     91.0   630.0
  11:15:40.312    10.8  1194.2     91.0   780.0
  11:15:40.375    10.8  1196.6     91.0   780.0
  11:15:40.406    10.8  1196.6     91.0   810.0
  11:15:40.453    10.7  1199.6     91.0   930.0
  11:15:40.484    10.7  1202.0     91.0   930.0
  11:16:16.046   717.5  1838.7      0.0   710.0
  11:16:16.093   719.8  1838.7      0.0   650.0
  11:16:16.125   722.3  1838.7      0.0   650.0
  11:16:16.171   724.5  1838.7      0.0   550.0
  11:16:16.218   726.8  1838.7      0.0   540.0
  11:16:16.250   729.2  1838.7      0.0   540.0
  11:16:16.312   731.5  1838.7      0.0   530.0
  11:16:16.343   733.8  1838.7      0.0   530.0
  11:16:16.375   733.8  1838.7      0.0   530.0
  11:16:16.421   736.1  1838.7      0.0   530.0
  11:16:16.468   738.6  1838.7      0.0   530.0
  11:16:16.515   740.8  1838.7      0.0   530.0
  11:16:16.546   743.3  1838.7      0.0   530.0
  11:16:16.593   745.5  1838.7      0.0   530.0
  11:16:16.640   747.9  1838.7      0.0   530.0
  11:16:16.687   750.2  1838.7      0.0   520.0
  11:16:16.718   752.6  1838.7      0.0   520.0
  11:16:16.765   752.6  1838.7      0.0   520.0
  11:16:16.812   754.9  1838.7      0.0   520.0
  11:16:16.843   757.3  1838.7      0.0   520.0
  11:16:16.890   759.6  1838.7      0.0   520.0
  11:16:16.937   761.9  1838.7      0.0   520.0
  11:16:16.984   764.3  1838.7      0.0   520.0
  11:16:17.031   766.6  1838.7      0.0   520.0
  11:16:17.078   769.0  1838.7      0.0   520.0
  11:16:17.109   771.3  1838.7      0.0   520.0
  11:16:17.156   773.6  1838.7      0.0   520.0
  11:16:17.203   773.6  1838.7      0.0   520.0
  11:16:17.250   775.9  1838.7      0.0   520.0
  11:16:17.281   778.4  1838.7      0.0   520.0
  11:16:17.328   780.6  1838.7      0.0   510.0
  11:16:17.375   783.0  1838.7      0.0   510.0
  11:16:17.421   785.4  1838.7      0.0   520.0
  11:16:17.453   787.6  1838.7      0.0   510.0
  11:16:17.468   787.6  1838.7      0.0   510.0
  11:16:17.515   789.9  1838.7      0.0   510.0
  11:16:17.562   792.4  1838.7      0.0   520.0
  11:16:17.609   794.6  1838.7      0.0   510.0
  11:16:17.640   797.1  1838.7      0.0   510.0
  11:16:17.687   799.4  1838.7      0.0   510.0
  11:16:17.750   801.8  1838.7      0.0   510.0
  11:16:17.781   801.8  1838.7      0.0   510.0
  11:16:17.812   804.0  1838.7      0.0   510.0
  11:16:17.859   806.4  1838.7      0.0   510.0
  11:16:17.906   808.8  1838.7      0.0   510.0
  11:16:17.953   811.2  1838.7      0.0   510.0
  11:16:18.000   813.4  1838.7      0.0   510.0
  11:16:18.046   815.7  1838.8      0.0   510.0
  11:16:18.078   818.0  1838.8      0.0   510.0
  11:16:18.125   820.4  1838.8      0.0   510.0
  11:16:18.171   822.8  1838.8      0.0   510.0
  11:16:18.203   825.1  1838.8      0.0   510.0
  11:16:18.250   825.1  1838.8      0.0   500.0
  11:16:18.296   827.5  1838.8      0.0   510.0
  11:16:18.359   829.7  1838.8      0.0   500.0
  11:16:18.390   832.1  1838.8      0.0   500.0
  11:16:18.421   834.5  1838.8      0.0   500.0
  11:16:18.468   836.8  1838.8      0.0   500.0
  11:16:18.515   839.1  1838.8      0.0   500.0
  11:16:18.562   841.4  1838.8      0.0   500.0
  11:16:18.593   843.8  1838.8      0.0   500.0
  11:16:18.640   846.2  1838.8      0.0   500.0
  11:16:18.687   848.5  1838.8      0.0   500.0
  11:16:18.734   848.5  1838.8      0.0   500.0
  11:16:18.765   850.8  1838.8      0.0   500.0
  11:16:18.812   853.2  1838.8      0.0   500.0
  11:16:18.859   855.5  1838.8      0.0   500.0
  11:16:18.906   857.8  1838.8      0.0   500.0
  11:16:18.953   860.1  1838.8      0.0   500.0
  11:16:18.984   862.9  1838.8      0.0   500.0
  11:16:19.031   864.9  1838.8      0.0   500.0
  11:16:19.078   867.2  1838.8      0.0   500.0
  11:16:19.125   869.6  1838.8      0.0   500.0
  11:16:19.171   871.9  1838.8      0.0   500.0
  11:16:19.203   871.9  1838.8      0.0   500.0
  11:16:19.250   874.2  1838.8      0.0   500.0
  11:16:19.296   876.5  1838.8      0.0   490.0
  11:16:19.328   878.9  1838.8      0.0   490.0
  11:16:19.375   881.3  1838.8      0.0   490.0
  11:16:19.421   883.6  1838.8      0.0   490.0
  11:16:19.468   885.8  1838.8      0.0   490.0
  11:16:19.500   888.2  1838.8      0.0   490.0
  11:16:19.546   890.5  1838.8      0.0   490.0
  11:16:19.593   890.5  1838.8      0.0   490.0
  11:16:19.640   892.9  1838.8      0.0   490.0
  11:16:19.671   895.3  1838.8      0.0   490.0
  11:16:19.718   897.7  1838.8      0.0   490.0
  11:16:19.765   900.0  1838.8      0.0   490.0
  11:16:19.812   902.4  1838.8      0.0   490.0
  11:16:19.843   904.6  1838.8      0.0   490.0
  11:16:19.890   906.9  1838.8      0.0   490.0
  11:16:19.937   909.3  1838.8      0.0   490.0
  11:16:19.984   911.7  1838.8      0.0   490.0
  11:16:20.031   914.0  1838.8      0.0   490.0
  11:16:20.062   914.0  1838.8      0.0   490.0
  11:16:20.109   916.3  1838.8      0.0   490.0
  11:16:20.156   918.6  1838.8      0.0   490.0
  11:16:20.203   921.1  1838.8      0.0   490.0
  11:16:20.234   923.3  1838.8      0.0   490.0
  11:16:20.281   925.6  1838.8      0.0   480.0
  11:16:20.328   928.1  1838.8      0.0   480.0
  11:16:20.375   930.4  1838.8      0.0   490.0
  11:16:20.406   932.7  1838.8      0.0   490.0
  11:16:20.453   932.7  1838.8      0.0   480.0
  11:16:20.500   935.0  1838.8      0.0   480.0
  11:16:20.546   937.4  1838.8      0.0   480.0
  11:16:20.578   939.6  1838.8      0.0   480.0
  11:16:20.625   942.1  1838.8      0.0   480.0
  11:16:20.671   944.3  1838.8      0.0   480.0
  11:16:20.718   946.7  1838.8      0.0   480.0
  11:16:20.750   949.0  1838.8      0.0   480.0
  11:16:20.796   951.5  1838.8      0.0   480.0
  11:16:20.843   953.7  1838.8      0.0   480.0
  11:16:20.890   953.7  1838.8      0.0   480.0
  11:16:20.937   956.1  1838.8      0.0   480.0
  11:16:20.968   958.5  1838.8      0.0   480.0
  11:16:21.000   960.8  1838.8      0.0   480.0
  11:16:21.046   963.1  1838.8      0.0   480.0
  11:16:21.093   965.4  1838.8      0.0   480.0
  11:16:21.140   967.9  1838.8      0.0   480.0
  11:16:21.171   967.9  1838.8      0.0   480.0
  11:16:21.218   970.2  1838.8      0.0   480.0
  11:16:21.265   972.5  1838.8      0.0   480.0
  11:16:21.296   974.9  1838.8      0.0   480.0
  11:16:21.343   977.2  1838.8      0.0   480.0
  11:16:21.375   979.5  1838.8      0.0   490.0
  11:16:21.421   979.5  1838.8      0.0   480.0
  11:16:21.453   981.8  1838.8      0.0   480.0
  11:16:21.500   984.2  1838.8      0.0   480.0
  11:16:21.546   986.6  1838.8      0.0   490.0
  11:16:21.593   988.9  1838.8      0.0   480.0
  11:16:21.625   991.2  1838.8      0.0   490.0
  11:16:21.671   993.5  1838.8      0.0   490.0
  11:16:21.718   995.9  1838.8      0.0   490.0
  11:16:21.734   995.9  1838.8      0.0   490.0
  11:16:21.781   998.1  1838.8      0.0   490.0
  11:16:21.828  1000.6  1838.8      0.0   490.0
  11:16:21.859  1002.9  1838.8      0.0   490.0
  11:16:21.906  1005.2  1838.8      0.0   490.0
  11:16:21.937  1005.2  1838.8      0.0   490.0
  11:16:21.984  1007.6  1838.8      0.0   490.0
  11:16:22.015  1010.0  1838.8      0.0   490.0
  11:16:22.062  1012.2  1838.8      0.0   490.0
  11:16:22.109  1014.6  1838.8      0.0   490.0
  11:16:22.156  1016.9  1838.8      0.0   490.0
  11:16:22.203  1019.3  1838.8      0.0   490.0
  11:16:22.234  1022.1  1838.8      0.0   500.0
  11:16:22.281  1023.9  1838.8      0.0   500.0
  11:16:22.328  1026.3  1838.8      0.0   490.0
  11:16:22.375  1026.3  1838.8      0.0   500.0
  11:16:22.421  1028.6  1838.8      0.0   500.0
  11:16:22.453  1031.0  1838.8      0.0   500.0
  11:16:22.500  1033.4  1838.8      0.0   500.0
  11:16:22.546  1035.7  1838.8      0.0   500.0
  11:16:22.578  1038.0  1838.8      0.0   500.0
  11:16:22.625  1040.5  1838.8      0.0   500.0
  11:16:22.671  1042.7  1838.8      0.0   500.0
  11:16:22.718  1045.0  1838.8      0.0   500.0
  11:16:22.750  1045.0  1838.8      0.0   510.0
  11:16:22.796  1047.3  1838.8      0.0   500.0
  11:16:22.828  1049.7  1838.8      0.0   500.0
  11:16:22.875  1051.9  1838.8      0.0   510.0
  11:16:22.921  1054.4  1838.8      0.0   510.0
  11:16:22.968  1056.8  1838.8      0.0   500.0
  11:16:23.000  1059.0  1838.8      0.0   500.0
  11:16:23.046  1059.0  1838.8      0.0   510.0
  11:16:23.093  1062.2  1838.8      0.0   510.0
  11:16:23.140  1064.4  1838.8      0.0   510.0
  11:16:23.171  1066.8  1838.8      0.0   510.0
  11:16:23.234  1069.2  1838.8      0.0   510.0
  11:16:23.265  1071.5  1838.8      0.0   510.0
  11:16:23.296  1073.9  1838.8      0.0   520.0
  11:16:23.343  1076.2  1838.8      0.0   520.0
  11:16:23.390  1076.2  1838.8      0.0   520.0
  11:16:23.437  1078.5  1838.8      0.0   520.0
  11:16:23.484  1080.9  1838.8      0.0   520.0
  11:16:23.515  1083.2  1838.8      0.0   520.0
  11:16:23.562  1085.5  1838.8      0.0   520.0
  11:16:23.609  1087.9  1838.8      0.0   520.0
  11:16:23.687  1091.4  1838.8      0.0   520.0
  11:16:23.734  1093.3  1838.8      0.0   520.0
  11:16:23.781  1095.7  1838.8      0.0   520.0
  11:16:23.828  1098.0  1838.8      0.0   520.0
  11:16:23.843  1098.0  1838.8      0.0   530.0
  11:16:23.890  1100.7  1838.8      0.0   530.0
  11:16:23.921  1102.6  1838.8      0.0   530.0
  11:16:23.968  1105.0  1838.8      0.0   530.0
  11:16:24.015  1107.4  1838.8      0.0   520.0
  11:16:24.062  1109.7  1838.8      0.0   530.0
  11:16:24.109  1112.1  1838.8      0.0   530.0
  11:16:24.156  1114.4  1838.8      0.0   520.0
  11:16:24.187  1116.7  1838.8      0.0   530.0
  11:16:24.234  1119.0  1838.8      0.0   530.0
  11:16:24.281  1121.4  1838.8      0.0   530.0
  11:16:24.328  1121.4  1838.8      0.0   530.0
  11:16:24.359  1123.7  1838.8      0.0   530.0
  11:16:24.406  1126.1  1838.8      0.0   530.0
  11:16:24.453  1128.4  1838.8      0.0   540.0
  11:16:24.484  1130.7  1838.8      0.0   530.0
  11:16:24.531  1133.1  1838.8      0.0   530.0
  11:16:24.578  1135.4  1838.8      0.0   540.0
  11:16:24.625  1137.8  1838.8      0.0   530.0
  11:16:24.656  1140.1  1838.8      0.0   530.0
  11:16:24.703  1140.1  1838.8      0.0   540.0
  11:16:24.750  1142.4  1838.8      0.0   550.0
  11:16:24.796  1144.8  1838.8      0.0   540.0
  11:16:24.828  1147.2  1838.8      0.0   540.0
  11:16:24.875  1149.5  1838.8      0.0   540.0
  11:16:24.921  1151.8  1838.8      0.0   540.0
  11:16:24.968  1154.1  1838.8      0.0   540.0
  11:16:25.015  1156.5  1838.8      0.0   550.0
  11:16:25.046  1158.8  1838.8      0.0   550.0
  11:16:25.093  1161.2  1838.8      0.0   550.0
  11:16:25.140  1163.5  1838.8      0.0   550.0
  11:16:25.187  1163.5  1838.8      0.0   550.0
  11:16:25.218  1165.9  1838.8      0.0   550.0
  11:16:25.265  1168.3  1838.8      0.0   550.0
  11:16:25.312  1170.5  1838.8      0.0   550.0
  11:16:25.359  1172.9  1838.8      0.0   550.0
  11:16:25.406  1175.2  1838.8      0.0   550.0
  11:16:25.437  1177.5  1838.8      0.0   550.0
  11:16:25.484  1179.9  1838.8      0.0   550.0
  11:16:25.531  1182.3  1838.8      0.0   550.0
  11:16:25.562  1184.6  1838.8      0.0   550.0
  11:16:25.609  1184.6  1838.8      0.0   550.0
  11:16:25.656  1186.9  1838.8      0.0   560.0
  11:16:25.703  1189.3  1838.8      0.0   560.0
  11:16:25.734  1191.7  1838.8      0.0   560.0
  11:16:25.781  1193.9  1838.8      0.0   550.0
  11:16:25.828  1196.2  1838.8      0.0   550.0
  11:16:25.875  1198.6  1838.8      0.0   560.0
  11:16:25.906  1201.0  1838.8      0.0   550.0
  11:16:25.953  1203.2  1838.8      0.0   550.0
  11:16:26.000  1205.7  1838.8      0.0   560.0
  11:16:26.046  1208.0  1838.8      0.0   560.0
  11:16:26.093  1208.0  1838.8      0.0   560.0
  11:16:26.140  1210.3  1838.8      0.0   570.0
  11:16:26.171  1212.7  1838.8      0.0   560.0
  11:16:26.218  1215.0  1838.8      0.0   560.0
  11:16:26.265  1217.4  1838.8      0.0   560.0
  11:16:26.312  1219.7  1838.8      0.0   570.0
  11:16:26.359  1221.9  1838.8      0.0   570.0
  11:16:26.390  1224.3  1838.8      0.0   620.0
  11:16:26.437  1226.6  1838.8      0.0   660.0
  11:16:26.484  1228.9  1838.8      0.0   660.0
  11:16:26.531  1231.3  1838.8      0.0  1030.0
  11:16:26.546  1231.3  1838.8      0.0  1030.0
  11:16:26.593  1233.7  1838.8      0.0  1030.0
  11:17:03.546  1838.1  1070.0    -90.0  1010.0
  11:17:03.609  1838.1  1067.7    -90.0   990.0
  11:17:03.640  1838.1  1065.4    -90.0   990.0
  11:17:03.687  1838.1  1062.7    -90.0  1010.0
  11:17:03.718  1838.1  1060.6    -90.0   760.0
  11:17:03.765  1838.1  1058.3    -90.0   760.0
  11:17:03.812  1838.1  1058.3    -90.0   720.0
  11:17:03.859  1838.1  1056.0    -90.0   700.0
  11:17:03.890  1838.1  1053.6    -90.0   720.0
  11:17:03.937  1838.1  1051.2    -90.0   760.0
  11:17:03.984  1838.1  1049.1    -90.0   730.0
  11:17:04.031  1838.1  1046.7    -90.0   730.0
  11:17:04.078  1838.1  1044.3    -90.0   730.0
  11:17:04.109  1838.1  1041.9    -90.0   680.0
  11:17:04.140  1838.1  1041.9    -90.0   680.0
  11:17:04.187  1838.1  1039.6    -90.0   670.0
  11:17:04.234  1838.1  1037.2    -90.0   650.0
  11:17:04.281  1838.1  1035.0    -90.0   650.0
  11:17:04.312  1838.1  1032.6    -90.0   650.0
  11:17:04.359  1838.1  1030.3    -90.0   650.0
  11:17:04.406  1838.1  1027.9    -90.0   650.0
  11:17:04.453  1838.1  1025.7    -90.0   600.0
  11:17:04.500  1838.1  1023.1    -90.0   590.0
  11:17:04.531  1838.1  1021.0    -90.0   590.0
  11:17:04.578  1838.1  1018.5    -90.0   590.0
  11:17:04.625  1838.1  1018.5    -90.0   590.0
  11:17:04.671  1838.1  1016.3    -90.0   600.0
  11:17:04.703  1838.1  1013.9    -90.0   670.0
  11:17:04.750  1838.1  1011.5    -90.0   590.0
  11:17:04.796  1838.1  1009.1    -90.0   590.0
  11:17:04.843  1838.1  1006.9    -90.0   560.0
  11:17:04.890  1838.1  1004.4    -90.0   540.0
  11:17:04.921  1838.1  1002.2    -90.0   540.0
  11:17:04.968  1838.1   999.9    -90.0   550.0
  11:17:05.015  1838.1   997.5    -90.0   540.0
  11:17:05.046  1838.1   997.5    -90.0   550.0
  11:17:05.093  1838.1   995.2    -90.0   540.0
  11:17:05.140  1838.1   992.8    -90.0   510.0
  11:17:05.187  1838.1   990.5    -90.0   510.0
  11:17:05.234  1838.1   988.1    -90.0   490.0
  11:17:05.265  1838.1   985.9    -90.0   480.0
  11:17:05.312  1838.1   983.5    -90.0   480.0
  11:17:05.359  1838.1   981.1    -90.0   480.0
  11:17:05.406  1838.1   978.7    -90.0   480.0
  11:17:05.437  1838.1   976.4    -90.0   480.0
  11:17:05.484  1838.1   976.4    -90.0   480.0
  11:17:05.531  1838.1   973.9    -90.0   480.0
  11:17:05.578  1838.1   971.8    -90.0   480.0
  11:17:05.625  1838.1   969.5    -90.0   480.0
  11:17:05.656  1838.1   967.1    -90.0   480.0
  11:17:05.703  1838.1   963.6    -90.0   480.0
  11:17:05.750  1838.1   961.6    -90.0   480.0
  11:17:05.781  1838.1   961.6    -90.0   480.0
  11:17:05.828  1838.1   959.3    -90.0   480.0
  11:17:05.875  1838.1   957.0    -90.0   490.0
  11:17:05.921  1838.1   954.6    -90.0   490.0
  11:17:05.953  1838.1   952.2    -90.0   490.0
  11:17:06.000  1838.1   950.0    -90.0   490.0
  11:17:06.046  1838.1   947.5    -90.0   490.0
  11:17:06.093  1838.1   945.0    -90.0   500.0
  11:17:06.140  1838.1   942.9    -90.0   490.0
  11:17:06.171  1838.1   940.6    -90.0   490.0
  11:17:06.234  1838.1   938.2    -90.0   510.0
  11:17:06.265  1838.1   938.2    -90.0   510.0
  11:17:06.312  1838.1   935.8    -90.0   510.0
  11:17:06.343  1838.1   933.6    -90.0   510.0
  11:17:06.390  1838.1   931.2    -90.0   510.0
  11:17:06.437  1838.1   928.8    -90.0   510.0
  11:17:06.484  1838.1   926.6    -90.0   520.0
  11:17:06.515  1838.1   926.6    -90.0   520.0
  11:17:06.562  1838.1   923.5    -90.0   520.0
  11:17:06.609  1838.1   921.1    -90.0   530.0
  11:17:06.656  1838.1   918.7    -90.0   530.0
  11:17:06.687  1838.1   916.5    -90.0   530.0
  11:17:06.734  1838.1   914.1    -90.0   550.0
  11:17:06.781  1838.1   911.7    -90.0   540.0
  11:17:06.828  1838.1   909.4    -90.0   540.0
  11:17:06.859  1838.1   907.0    -90.0   540.0
  11:17:06.906  1838.1   907.0    -90.0   560.0
  11:17:06.953  1838.1   904.7    -90.0   550.0
  11:17:07.000  1838.1   902.3    -90.0   560.0
  11:17:07.031  1838.1   900.0    -90.0   560.0
  11:17:07.078  1838.1   897.6    -90.0   560.0
  11:17:07.125  1838.1   895.3    -90.0   560.0
  11:17:07.171  1838.1   893.0    -90.0   570.0
  11:17:07.218  1838.1   890.6    -90.0   570.0
  11:17:07.250  1838.1   888.3    -90.0   570.0
  11:17:07.296  1838.1   885.6    -90.0   570.0
  11:17:07.343  1838.1   883.6    -90.0   570.0
  11:17:07.390  1838.1   883.6    -90.0   590.0
  11:17:07.421  1838.1   881.3    -90.0   590.0
  11:17:07.468  1838.1   879.0    -90.0   570.0
  11:17:07.515  1838.1   876.6    -90.0   580.0
  11:17:07.562  1838.1   874.3    -90.0   590.0
  11:17:07.609  1838.1   872.0    -90.0   590.0
  11:17:07.640  1838.1   869.7    -90.0   590.0
  11:17:07.687  1838.1   867.3    -90.0   600.0
  11:17:07.734  1838.1   865.0    -90.0   600.0
  11:17:07.781  1838.1   862.6    -90.0   640.0
  11:17:07.812  1838.1   862.6    -90.0   600.0
  11:17:07.859  1838.1   860.3    -90.0   600.0
  11:17:07.906  1838.1   858.0    -90.0   600.0
  11:17:07.937  1838.1   855.5    -90.0   590.0
  11:17:07.984  1838.1   853.2    -90.0   590.0
  11:17:08.031  1838.1   850.9    -90.0   620.0
  11:17:08.062  1838.1   848.5    -90.0   630.0
  11:17:08.109  1838.1   846.2    -90.0   630.0
  11:17:08.156  1838.1   846.2    -90.0   650.0
  11:17:08.203  1838.0   843.8    -90.0   630.0
